,press company,date,title,url,abstract,date detail,head article,main article
0,www.coindesk.com,"Dec 1, 2018",Bitcoin Price Ends November With Worst Monthly Decline in 7 ...,https://www.coindesk.com/bitcoin-price-ends-november-with-worst-monthly-decline-in-7-years,"Bitcoin just ended its worst-performing month in seven years in terms of 
month-over-month price declines. The world's largest cryptocurrency ...","Dec 1, 2018 at 00:17 UTC",Bitcoin just ended its worst-performing month in seven years in terms of month-over-month price declines. ,"The world’s largest cryptocurrency began November at an average price across exchanges of $6,341, but as of 0:00 UTC on December 1 is trading at just $3,964, according to CoinDesk’s Bitcoin Price Index. As it stands, the near $2,400 drop in bitcoin’s price has created a -37.4 percent monthly performance, which is its worst on record since August 2011, when it fell from roughly $8 to $4.80 to print a -40 percent monthly loss, according to data from the CoinDesk Bitcoin Price Index (BPI).if(""undefined""==typeof window.datawrapper)window.datawrapper={};window.datawrapper[""NG8Fd""]={},window.datawrapper[""NG8Fd""].embedDeltas={""100"":600,""200"":550,""300"":525,""400"":525,""500"":500,""700"":500,""800"":500,""900"":500,""1000"":500},window.datawrapper[""NG8Fd""].iframe=document.getElementById(""datawrapper-chart-NG8Fd""),window.datawrapper[""NG8Fd""].iframe.style.height=window.datawrapper[""NG8Fd""].embedDeltas[Math.min(1e3,Math.max(100*Math.floor(window.datawrapper[""NG8Fd""].iframe.offsetWidth/100),100))]+""px"",window.addEventListener(""message"",function(a){if(""undefined""!=typeof a.data[""datawrapper-height""])for(var b in a.data[""datawrapper-height""])if(""NG8Fd""==b)window.datawrapper[""NG8Fd""].iframe.style.height=a.data[""datawrapper-height""][b]+""px""});
Since bitcoin is the largest cryptocurrency in terms of market capitalization by a considerable margin, now comprising 53.5 percent of the total market, all other cryptocurrencies tend to follow its lead when it comes to price performance. As a result, the broader market suffered substantial losses in November, with just one of the world’s largest 25 cryptocurrencies able to post a monthly gain. The outlier was bitcoin SV, a fork off of the original bitcoin cash blockchain, yet it has only existed long enough to accrue 22 days of pricing data on CoinMarketCap. if(""undefined""==typeof window.datawrapper)window.datawrapper={};window.datawrapper[""SXOv6""]={},window.datawrapper[""SXOv6""].embedDeltas={""100"":625,""200"":575,""300"":525,""400"":500,""500"":500,""700"":500,""800"":475,""900"":475,""1000"":475},window.datawrapper[""SXOv6""].iframe=document.getElementById(""datawrapper-chart-SXOv6""),window.datawrapper[""SXOv6""].iframe.style.height=window.datawrapper[""SXOv6""].embedDeltas[Math.min(1e3,Math.max(100*Math.floor(window.datawrapper[""SXOv6""].iframe.offsetWidth/100),100))]+""px"",window.addEventListener(""message"",function(a){if(""undefined""!=typeof a.data[""datawrapper-height""])for(var b in a.data[""datawrapper-height""])if(""SXOv6""==b)window.datawrapper[""SXOv6""].iframe.style.height=a.data[""datawrapper-height""][b]+""px""});Double-digits losses were common among the world’s largest cryptocurrencies in November. Tezos (XTZ) was the worst performer of the month, reflecting a 61.5 percent loss with bitcoin cash (BCH) just 3 percent behind.What’s more, the average performance of the top 10 cryptocurrencies by market capitalization was -30 percent, while the average performance of all 25 was -37 percent.Since market capitalization is a function of the price of a cryptocurrency multiplied by its circulating supply, the capitalization of the total market takes a hit whenever prices experience a steep drop.At the beginning of November, the total market capitalization recorded a value of $203 billion, yet today that figure records $130 billion, a 35 percent loss.The total capitalization of the cryptocurrency market has now lost over $690 billion and 83 percent of its value since reaching its all time high north of $820 billion this past January, according to CoinMarketCap.Disclosure: The author holds BTC, AST, REQ, OMG, FUEL, 1st and AMP at the time of writing.Bitcoin image via Shutterstock"
1,www.coindesk.com,"Dec 7, 2018","When Bitcoin's Price Breaks Down, It Follows a Pattern",https://www.coindesk.com/when-bitcoins-price-breaks-down-it-follows-a-pattern,"No matter how it's examined, the cyclical nature of bitcoin's price action 
can't be ignored especially when considering its notorious â€œboom and ...","Dec 7, 2018 at 05:00 UTC","When trying to predict the future price of bitcoin, it’s impossible to do so without first looking at its past. ","No matter how it’s examined, the cyclical nature of bitcoin’s price action can’t be ignored especially when considering its notorious “boom and bust” cycles.If the latest plunge below the long-lasting support level of $6,000 after an explosive rise to nearly $20,000 is any indication, it’s clear the history repeating trend has yet to cease. This line of thought is potentially revealing since the breakdown of several bitcoin bubbles have followed an “opposite but equal” theme. In other words, bitcoin’s price tends to consolidate in a specific pattern when in a bubble state, which eventually breaks down in the opposite direction to a near-identical distance as the height of the pattern.  Using this logic, a bottom for the current bear market can be extrapolated, as explored below.A symmetrical triangle in technical analysis consists of two simultaneously converging trendlines, and is generally a continuation pattern in nature. Like many patterns, a rough estimate for a triangle breakout or breakdown target can be predicted. Generally, the pattern height is either added or subtracted from the breakout/down point to create a target, but with BTC, using the top-to-bottom distance of the base range (percentage) seems to be a more accurate unit of measurement.A large triangle formed in June-July of 2016 with a 30 percent base range (left frame). Using the ‘opposite but equal’ breakdown/out logic from before, the price should bottom out 30 percent lower than the breakdown point. As the left frame shows, the 30 percent drop was achieved almost exactly, to the tune of -29.5 percent.The same measure rule came into play the following year when price formed another symmetrical triangle pattern. This example has the base range of 28 percent which, using the same measuring logic as before, provided the perfect bottom 28 percent below the breakdown point.The bearish member of the triangle family is the descending triangle, which consists of a flat bottom and ‘descending’ top. This pattern, too, abides by the ‘opposite but equal’ breakdown rule. Take the bear market of 2011 for example in the upper frame. Although the price action is not as clean – likely due to BTC being relatively illiquid on Bitstamp at the time – it’s clear that a descending triangle was the backbone of the market structure with a clear base at $5.43. Once again, using the measuring logic from before, price should have fallen 26 percent below its breakdown point based off of its base range. As can be seen, BTC eventually did bottom out at a price level nearly 24 percent below the point. The 2014 bear market is, in a sense, a larger scale of the 2011 bear market pattern. As seen in the bottom frame of the above chart, the base range of this triangle is 65 percent. Perhaps unsurprisingly, when subtracted to the bottom of the triangle, another very similar ‘opposite but equal’ 62 percent drop marked the bottom of this market downturn. Now, looking at the current 2018 bear market, history has already told us there is a high likelihood the price of bitcoin will breakdown from this triangle to a similar distance as its base range, With that logic in mind, there are two possible targets for the current bear market bottom that can be created.Since the base range of this descending triangle is 54 percent, a subtraction from the breakdown point of the triangle provides a target of $2,676. Usually, this would be the ideal spot for the market to bottom (give or take a few percentage points) but since the price history above $13,000 does not fit in the triangle, a secondary target should be created due to the nature of bitcoin breaking down to an opposite but equal distance as its run up. The range from bitcoin’s all-time high of $19,666 to the breakdown point is 70 percent, so when when subtracted from the breakdown point, the target of $1,725 is created. In conclusion, bitcoin’s price tends to follow an ‘opposite but equal’ rule when recording a triangle pattern breakdown.Using that logic, an ideal bottom zone for the cryptocurrency’s most recent bear market is between $2,676 and $1,725 – give or take a few percentage points in either direction.Disclosure: The author holds BTC, AST, REQ, OMG, FUEL, 1st and AMP at the time of writing.Crash test dummy image via Shutterstock"
2,www.coindesk.com,"Dec 7, 2018",Bitcoin Drops Below $3.4K to Set a New 2018 Low,https://www.coindesk.com/bitcoin-drops-below-3-4k-to-set-a-new-2018-low,"Bitcoin, the world's largest cryptocurrency by market capitalization, has 
once again hit a fresh 2018 low amid a greater crypto market sell-off.","Dec 7, 2018 at 01:48 UTC","Bitcoin, the world’s largest cryptocurrency by market capitalization, has once again hit a fresh 2018 low amid a greater crypto market sell-off.","On Dec. 7 at 1:00 UTC, bitcoin (BTC) dropped by 11.46 percent to find a bid below $3,500 at $3,306 surpassing the prior low of $3,640, according to CoinMarketCap and CoinDesk data.In the last 24 hours, bitcoin’s market capitalization has dropped by $4.8 billion over a 24-hour period and is down more than $14 billion on the week, indicating traders may now be moving money out of bitcoin and into dollars.As such, the move marks a continuation of selling activity that traces back to bitcoin’s breach of $6,000 about a month ago, a trend largely mirrored by the wider cryptocurrency market.According to CoinDesk data, bitcoin has now erased the largest portion of its October, November and December 2017 bull run gains and is effectively down 84.28 percent from its all time highs of $19,781.Further, bitcoin is now down 64 percent year-over-year, having dropped hard from each successive lower highs.The cryptocurrency isn’t the only major network feeling the pain as Ethereum’s ether cryptocurrency, Stellar’s XLM token and bitcoin cash each fell between 11-15 percent and show technical signs of not letting up anytime soon.Total market capitalization of all cryptocurrencies fell sharply as well, wiping away another $11.5 billion to stand at $110.6 billion on the day, a far cry from $813 billion seen on Jan. 8, CoinMarketCap data shows.Disclosure: The author holds USDT at the time of writing.Bitcoin Image via Shutterstock"
3,www.coindesk.com,"Nov 19, 2018",Bitcoin Price Hits 13-Month Low as Crypto Market Slumps,https://www.coindesk.com/bitcoin-price-hits-13-month-low-as-crypto-market-slumps,"Bitcoin (BTC) dropped to its lowest level since October 2017 on Monday, 
amid a broader period declines for the world's top cryptocurrencies.","Nov 19, 2018 at 11:00 UTC","Bitcoin (BTC) dropped to its lowest level since October 2017 on Monday, amid a broader period declines for the world’s top cryptocurrencies.","The leading cryptocurrency fell to $5,165 earlier today – the lowest level since Oct. 18, 2017 – having breached the crucial support of $6,000 last week.As of writing, BTC is changing hands at $5,283 – down 5 percent on a 24-hour basis and 16 percent week-on-week – according to CoinDesk’s Bitcoin Price Index (BPI). Further, the year-on-year loss now stands at 32 percent, as prices were trading well above $7,600 on Nov. 19, 2017.Elsewhere, ethereum’s ETH token, cardano and Tron are also flashing double-digit losses on a 24- hour basis. Notably, ETH fell to $155 earlier today, the lowest level since July 16, 2017, as per CoinMarketCap. Meanwhile, XRP, the second-largest cryptocurrency as per market capitalization, is reporting a 6.5 percent drop. Only nine out of top 100 cryptocurrencies by market capitalization are trading in the green and three out of the nine are stablecoins pegged to fiat currencies.The sharp losses in the major cryptocurrencies have pushed the total market capitalization down to a 13-month low of $172 billion. In the last five days, the total value has dropped by more than $30 billion.The risk aversion could worsen in the near-term, as bitcoin is looking increasingly weak on the technical charts.As seen above, BTC closed last week (UTC) at $5,560, confirming a downside break of the nine-month-long descending channel – a bearish continuation pattern.The cryptocurrency also closed below the 100-week exponential moving average (EMA), which had been acting as support since June. More importantly, both 50- and 100-week EMAs have shed bullish bias.The 14-week relative strength index (RSI) of 37.00 is signaling scope for a deeper sell-off.Therefore, BTC risks falling below the psychological support $5,000 in the near term. Major support below that level is seen around $4,100 (trendline connecting the January 2015 and April 2017 lows.)Over on the daily chart, the RSI of 15 is indicating that the sell-off is overdone. Hence, a sustained break below the psychological support of $5,000 looks unlikely in the short-term.The RSI on the 4-hour chart is creating a higher low, despite the lower low on the price chart, marking the development of a bullish divergence. The divergence would be confirmed if the RSI continues to post higher lows and the 4-hour candle closes in the green. That would open the doors to a corrective rally.Disclosure: The author holds no cryptocurrency assets at the time of writing.Bitcoin chart image via Shutterstock; Charts by Trading View"
4,www.coindesk.com,"Nov 20, 2018",Bitcoin Price Now On Pace to Post Worst Month in 2018,https://www.coindesk.com/bitcoins-price-on-pace-to-post-worst-month-yet-in-2018,"Bitcoin's drop to 13-month lows has likely put the cryptocurrency on the 
path to post its worst monthly loss of 2018. The leading cryptocurrency 
is ...","Nov 20, 2018 at 16:10 UTC",Bitcoin’s drop to 13-month lows has likely put the cryptocurrency on the path to post its worst monthly loss of 2018.,"The leading cryptocurrency is currently trading at roughly $4,700 – down roughly 26 percent from the monthly opening price of $6,320 – according to CoinDesk market data.As of now, November is the second-worst month of 2018, the first being March with a 32 percent price drop. November, however, would take the top spot if prices find acceptance below $4,200, pushing the monthly loss above 32 percent. Indeed, BTC could regain some poise in the next ten days, as the record low on the 14-day relative strength index (RSI) is signaling extreme oversold conditions. In that case, November may become the second-worst month of the year or may even slip lower. However, a monthly loss looks like a done deal as a rally all the way back to $6,320 is unlikely to happen in the near-term. This is because the demand side pressures may have weakened significantly in the last few days. Moreover, a significant majority was expecting BTC to end its prolonged period of consolidation with a bullish breakout. The cryptocurrency, however, fell below $6,000 –  a level where prices had supposedly carved out a long-term bottom – trapping many on the wrong side of the market.Bitcoin November performanceif(""undefined""==typeof window.datawrapper)window.datawrapper={};window.datawrapper[""xIZSG""]={},window.datawrapper[""xIZSG""].embedDeltas={""100"":405,""200"":355,""300"":355,""400"":330,""500"":330,""700"":330,""800"":330,""900"":330,""1000"":330},window.datawrapper[""xIZSG""].iframe=document.getElementById(""datawrapper-chart-xIZSG""),window.datawrapper[""xIZSG""].iframe.style.height=window.datawrapper[""xIZSG""].embedDeltas[Math.min(1e3,Math.max(100*Math.floor(window.datawrapper[""xIZSG""].iframe.offsetWidth/100),100))]+""px"",window.addEventListener(""message"",function(a){if(""undefined""!=typeof a.data[""datawrapper-height""])for(var b in a.data[""datawrapper-height""])if(""xIZSG""==b)window.datawrapper[""xIZSG""].iframe.style.height=a.data[""datawrapper-height""][b]+""px""});As seen above, BTC scored gains in November in the last six years, including a 53.8 percent gain last year that saw the 2017 bull run accelerating as 2018 approached. As the data indicates, that winning streak is on pace to end this year.Disclosure: The author holds no cryptocurrency assets at the time of writing. boat, sink image via Shutterstock; "
5,www.coindesk.com,"Nov 29, 2018",Iranian Bitcoin Users Are Already Being Affected By New US ...,https://www.coindesk.com/iran-bitcoin-sanctions-wallets-ofac-crypto,"On Wednesday, the U.S. Treasury Department's Office of Foreign Assets 
Control (OFAC) announced that two bitcoin addresses tied to Iran ...","Nov 29, 2018 at 17:35 UTC","On Wednesday, the U.S. Treasury Department’s Office of Foreign Assets Control (OFAC) announced that two bitcoin addresses tied to Iran residents Ali Khorashadizadeh and Mohammad Ghorbaniyan were being added to its Specially Designated Nationals sanctions list, a first for the office.","Hours later, Telegram channels across Iran began to light up with chatter about privacy and the security of bitcoin wallets.Iranian sources have told CoinDesk that some of them are no longer able to access the cryptocurrency swap platform ShapeShift, even when using virtual private networks (VPNs). As such, the sanctions appear to be already impacting Iranians who want to make lawful use of cryptocurrencies.That’s why cryptocurrency miner Javad Sedighi in Isfahan, Iran, described the news to CoinDesk as “alarming,” because the stigma harms bitcoin users in the country.Sedighi has been using bitcoin for two years, mining and sending remittances to family abroad. Like many Iranians who rely on cryptocurrency to support their families, the political news made him worried about the security and privacy features in some bitcoin wallets.Some of the favored wallets among Iranians are Electrom, Atomic, Exodus, Samourai Wallet and Wasabi Wallet, especially its CoinJoin feature that sends many transactions in batches all at once to make it harder to track specific wallets. According to several Iranian developers, interest in the privacy coin zcash is also far more common these days.An anonymous developer in Tehran, who has traded ethereum for bitcoin on global exchanges then sent the bitcoin to his own wallet, concurred that security and privacy are the two primary attributes he looks for in a wallet.“Cutting a whole country off from global business is cruel,” the developer said, also affirming that laws should curtail criminal activity. However, most mainstream cryptocurrency exchanges like Coinbase will reject transactions connected to forbidden coins even several steps removed. As such, the criminal actions of a few may have ripple effects across Iran’s burgeoning community of retail buyers and users.One anonymous source in Tehran with personal knowledge of the sanctioned wallet-holders told CoinDesk they might have sold some of their ransomware-tied bitcoin to unsuspecting street traders, which are increasingly popular in Iran given their limited access to international exchanges.That’s why cryptocurrency trader and developer Sin Saad in Tehran is now pondering how the sanctions might impact his livelihood. He told CoinDesk:“How can I know these bitcoin are sanctioned? By constantly checking the Treasury, Federal Reserve, or OFAC website?”For less tech-savvy bitcoin users who might struggle with tracking blockchain data for specific coins, these listings present a significant risk. Meanwhile, Telegram wasn’t the only platform buzzing with talk of sanctions on Wednesday.Attorney Steve Middlebrook tweeted that anyone who received bitcoin from those sanctioned addresses should “hold the coins and notify the feds.” Stephen Palley, a partner at the Washington, D.C.-based law firm Anderson Kill, tweeted his support for this legal perspective.On the other hand, Attorney Nelson Rosario, who specializes in blockchain technology at Marshall, Gerstein & Borun LLP, tweeted an open question regarding how users could “clean” bitcoin from a sanctioned bitcoin wallet address. Could cooperating with U.S. authorities really help innocent bystanders avoid blacklists?In the meantime, the Iranian mining industry is booming with fresh crops of untainted bitcoin.Thanks to Iran’s subsidized electricity offerings that make cryptocurrency mining relatively affordable, mining operations continue to grow despite global price dips.“I’m trying to expand the mining industry and [bitcoin’s] use case for business in Iran,” Sedighi, the miner based in Isfahan, said, adding that he wants to help build a world with fewer sanctions and censorship. “Bitcoin users in Iran are mostly young people who are interested in technology.”Much like Sedighi, Tehran-based developer Saad said that political complications only boost their dedication to promoting mainstream adoption. Saad said:“We, as developers and traders, will find our route to make our dream a reality.”He added that promoting healthy networks of private bitcoin wallets, beyond corporate exchanges, is important because governments can only enact sanctions against individual people and banks that interact or indirectly receive bitcoin from an identified wallet.Governments cannot freeze privately held and operated bitcoin wallets themselves. So, the more that people store and transact with bitcoin by themselves, the less that lawful users need to fear discrimination.“When cryptos become so common and globally accepted, these measures don’t work,” said Saad.As such, choosing a bitcoin wallet with strong privacy features is important for those who, in some ways, are literally becoming their own banks.The anonymous developer in Tehran told CoinDesk that, despite the political tensions, bitcoin’s unique value proposition is inspiring more local engineers to learn about blockchain and start experimenting with uses of the tech.“Public adoption would be the best thing I can wish for,” he added.Iranian currency image via Shutterstock"
6,www.coindesk.com,"Nov 24, 2018",Below $4K: Bitcoin Price Hits 400-Day Lows,https://www.coindesk.com/below-4k-bitcoins-price-drops-to-a-420-day-low,"At around 16:20 UTC Saturday, the world's largest cryptocurrency by market 
capitalization sank to an average price across exchanges of ...","Nov 24, 2018 at 23:30 UTC","The price of bitcoin fell below $4,000 for the first time today since September 27th of last year. ","At around 16:20 UTC Saturday, the world’s largest cryptocurrency by market capitalization sank to an average price across exchanges of $3,970.43, a figure 7.5 percent lower than the day’s opening price of $4,298.83, according to Coindesk’s Bitcoin Price Index. At $3,745.89 as of press time, BTC’s price is now down more than $1,700, or 30 percent, in the past seven days alone and 81 percent from its all-time high of roughly $20,000, set back in December. While several well-known cryptocurrencies are posting positive 24-hour price developments when valued against BTC, including the likes of XRP (XRP), ethereum (ETH) and dash (DASH) which are all up more than 2 percent in BTC terms, the broader market is still experiencing substantial losses vs. the USD. Out of the world’s 10 largest cryptocurrencies, bitcoin cash (BCH), stellar (XLM), monero (XMR) and cardano (ADA) are the worst performers, all reporting 24-hour losses above 10 percent (vs. USD), according to data from Coinmarketcap.An effect of the plummet in cryptocurrency prices is a significant depreciation in the capitalization of the entire market. Just seven days ago, the market was valued at $182 billion, but that number has since fallen $54 billion, or 30 percent to where it now stands at $128 billion, its lowest value since September 2017. Disclosure: The author holds BTC, AST, REQ, OMG, FUEL, 1st and AMP at the time of writing.Man hanging on edge of mountain image via Shutterstock;"
7,www.coindesk.com,"Nov 20, 2018",Capitulation? This Bitcoin Sell-Off Still Isn't as Extreme as 2015's,https://www.coindesk.com/capitulation-this-bitcoin-sell-off-still-isnt-as-extreme-as-2015s,"Defined as a period of depressed activity and sentiment, the bear market 
has seen the price of bitcoin, the world's largest cryptocurrency, ...","Nov 20, 2018 at 19:16 UTC","A total of $60 billion has been erased from the value of all cryptocurrencies over the last week, a decline that has many wondering if the ongoing bear market for the asset class has finally come to an end.","Defined as a period of depressed activity and sentiment, the bear market has seen the price of bitcoin, the world’s largest cryptocurrency, decline more than 75 percent from all-time highs set in January. Further, as bitcoin makes up more than 50 percent of the entire market in terms of total capitalization, it’s safe to say the bear market may end when bitcoin bulls refuse to cede more ground.But in order for a true ‘bottom’ to be found, many figure a “capitulation” needs to take place, since it is traditionally the last stage of a prolonged bear market. By definition, capitulation is characterized by extreme panic selling backed by high volume that builds momentum until an eventual “bottom” is found. The bottom is a price level where the asset looks too cheap or undervalued to investors for them to allow it to fall any further. It’s difficult to consider something to have officially capitulated until after it has occurred, but by looking at previous capitulation stages and market bottoms for BTC, there are a few signs traders and investors alike can watch out for that may allude to an official market bottomFrom 2013-2015, BTC experienced a bear market similar to the one occurring now, in which it reached an all-time high of $1,163 in November, 2013 and eventually fell 86 percent to bottom out at $152 in January, 2015. From that day forward, the price never retreated below $152, according to data from the Bitstamp exchange.If that particular market bottom is an example of true capitulation, it’s clear there are two factors paramount to achieving capitulation: volume climaxes and rapid price declines. As can be seen in the above chart, the sell-off for BTC began to accelerate at the beginning of 2015, but did not reach an extreme until two weeks later.On Jan. 15, fear and panic in the market reached its peak. The price of BTC dropped 30 percent in a single 4-hour candlestick that was backed by its most sell volume in several months – an extreme selling event like this creates a volume climax which tends to be the precursor to a market bottom.The sign that likely cemented this point in time as the bottom was what followed the selling climax – even more buy volume. At this point, fear in the market officially met demand and those still interested in BTC considered the $152 price tag too cheap to let it slip any further. As can be seen below, the market is again experiencing a significant sell-off, but so far has been more gradual than the capitulation experienced in 2015.This is evident in that no single 4-hour candlestick has recorded more than a 9 percent loss whereas the single “market bottoming” four-hour candlestick in 2015 recorded a 30 percent loss.That said, sell volume has clearly picked up pace over the last couple of days and the current four-hour chart is showing promising signs for an “at least temporary” bottom. As can be seen in the above chart, sell volume is beginning to lessen and diverge from the falling price, a sign sell orders are drying up. What’s more, the last four-hour candle just bullishly engulfed the prior candlestick with a notable uptick in buying volume. A candle is considered to be ‘bullish engulfing’ when its body completely covers that of the prior candle, these types of candle tend to form at the bottom of downtrends but are more powerful the higher the timeframe. Should be noted, capitulation events do not immediately reverse the long-term trend of a market. After BTC bottomed out in Jan. 2015, it largely traveled sideways for another 10 months before beginning a new uptrend toward the end of the year.Such extreme selling events are also very rare, so it’s unlikely for the exact market conditions of 2015 to be replicated this time around. It’s safe to say though when true capitulation occurs, you’ll know.Disclosure: The author holds BTC, AST, REQ, OMG, FUEL, 1st and AMP at the time of writing.Bear market may be you image via Shutterstock; charts via TradingView"
8,www.coindesk.com,"Dec 11, 2018",Bitcoin Oversold on Weekly Price Chart for First Time in Four ...,https://www.coindesk.com/bitcoin-oversold-on-weekly-price-chart-for-first-time-in-four-years,"A key long-term bitcoin (BTC) price indicator is reporting oversold 
conditions for the first time in almost four years. The widely followed 
14-week ...","Dec 11, 2018 at 11:00 UTC",A key long-term bitcoin (BTC) price indicator is reporting oversold conditions for the first time in almost four years.,"The widely followed 14-week relative strength index (RSI), which oscillates between zero to 100, is currently seen at 29.80 – a level last seen in January 2015.An asset or a cryptocurrency is considered to be oversold if the RSI is holding below 30.00. On the other hand, an above-70 reading indicates overbought conditions.Essentially, the under-30 reading on the 14-week RSI indicates that the recent heavy selling from the highs above $6,200 may have reached a point of exhaustion. As a result, BTC may defend the immediate support at $3,179 (200-week moving average) in the short-run.Many experts also believe that RSI’s drop below 30.00 is followed by a strong corrective bounce. That’s not necessarily true as some markets enter into very strong trends, in which case the RSI can stay oversold or overbought for prolonged periods of times.Notably, BTC’s ongoing bear market is looking quite resilient, as the sell-off is backed by strong volumes. Hence, a strong bounce could remain elusive for some time, despite the oversold readings on the 14-week RSI.As of writing, BTC is trading at $3,390 on Bitstamp, representing a 2.3 percent drop on a 24-hour basis.The RSI dropped below the key support of 53.00 on the weekly chart in late January, signaling a bullish-to-bearish trend change. As of now, it’s holding in oversold territory below 30.00.It is worth noting that RSI’s January 2015 drop below 30.00 was short-lived and BTC soon picked up a bid in response to the oversold conditions.On the daily chart, the immediate outlook remains bearish as long as BTC is trading below the descending trendline.BTC failed to cut through the diagonal resistance yesterday, adding credence to the bearish setup on the 3-day chart. So too, do the 5- and 10-day MAs which are trending south.Disclosure: The author holds no cryptocurrency assets at the time of writing.Bitcoin image via Shutterstock; charts by Trading View"
9,www.coindesk.com,"Dec 6, 2018",Bitcoin Still on Defensive But Price Rally Possible Over $3.9K,https://www.coindesk.com/bitcoin-still-on-defensive-but-price-rally-possible-over-3-9k,"Bitcoin (BTC) remains on the defensive despite a 4-percent recovery from 
nine-day lows today, but bearish pressure may weaken if prices rise ...","Dec 6, 2018 at 11:20 UTC","Bitcoin (BTC) remains on the defensive despite a 4-percent recovery from nine-day lows today, but bearish pressure may weaken if prices rise above key resistance near $3,900.","The world’s largest cryptocurrency by market capitalization fell to $3,629 at 05:00 UTC on Bitstamp – its lowest level since Nov. 27. At press time, the price stood at $3,770, representing a 1.5 percent drop on a 24-hour basis.Despite the quick recovery, the odds appear to be stacked in favor of a drop to recent lows below $3,500.To start with, BTC closed below $3,711 yesterday, invalidating the short-term bullish reversal signaled by last Wednesday’s 11 percent gains. The daily close also added credence to the bearish lower high carved out near $4,400 in the last few days.Added to that, the bearish setup on the long duration charts suggests strong potential for a deeper sell-off.That said, a minor recovery rally could be seen if prices cross resistance at $3,882 – upper edge of the falling wedge pattern – seen in the chart below.As seen above, BTC suffered a symmetrical triangle breakdown yesterday, signaling an end of the corrective bounce and a resumption of the sell-off.So, the immediate outlook remains bearish as long as prices are holding below the lower edge of the symmetrical triangle pattern (former support), currently at $3,850.BTC, however, has also established a falling wedge –  a bullish reversal pattern. Therefore, the outlook as per the hourly chart would turn bullish if prices cross $3,882 (upper edge of the wedge).The breakout, if confirmed, would open up upside toward $4,265 (Dec. 2 high) and possibly to $4,410 (Nov. 29 high).Securing that bullish breakout, however, could prove a tough task, as the major moving averages (50-, 100- and 200-hour) are trending south in favor of the bears.Securing that bullish breakout, however, could prove a tough task, as the major moving averages (50-, 100-, and 200-hour) are trending south in favor of the bears.Over on the daily chart, the lower high pattern, yesterday’s bearish close below $3,771 and the downward sloping 5- and 10-day exponential moving averages (MAs) continue to favor a re-test of $3,474 (Nov. 25 low).Notably, BTC struggled to close above the 10-day EMA during the recent corrective bounce. So, a daily close above that EMA, if and when it occurs, could be considered an advance signal of an impending bullish move.That said, a more credible evidence of a trend reversal would be a convincing break above $4,400.Disclosure: The author holds no cryptocurrency assets at the time of writing.Bitcoin image via Shutterstock; price charts by Trading View"
