,press company,date,title,url,abstract,date detail,head article,main article
0,https://www.forbes.com/,,Bitcoin Halving: Bitcoin Could Be About To Make Another Major Move,https://www.forbes.com/sites/billybambrough/2020/05/06/bitcoin-halving-bitcoin-could-be-about-to-make-another-major-move/,,"<div class=""content-data light-text""><span class=""hidden pageviews-wrapper""></span><time>May 6, 2020,</time><span class=""time""><time>07:10pm EDT</time></span></div>","Bitcoin traders and investors are nervously counting down to next week's bitcoin supply squeeze, known as a halving. ","The bitcoin halving will seen the number of tokens rewarded to those that maintain the bitcoin network, called miners, cut by half on May 12—with analysts divided over exactly how it will affect the bitcoin price. However, technical data and sentiment signals are suggesting the bitcoin price could soon make a major move.The bitcoin price has climbed over recent weeks, with many bitcoin traders and investors confident ... [+] the bitcoin rally will continue. ""The bitcoin halving is only five days away and in the lead up to this event, we’re seeing a lot of people speculating on what will happen, whether the price will go up or down, or if it will be a non-event,"" said Danny Scott, chief executive of U.K.-based bitcoin and cryptocurrency exchange CoinCorner, comparing the bitcoin halving to the build up to New Year’s Eve celebrations and warning people not to ""focus on short-term price movements.""""There’s typically a big build up to the night itself, but the event is technically over as soon as midnight strikes—this is a similar situation for the halving.""CoinCorner, along with many other bitcoin exchanges around the world, has recorded an increase in new users signing up over recent months. ""We’ve actually seen a 21% increase in sign ups during April (from the previous month) which adds to this year's strong growth in the build up to the halving,"" Scott added. Elsewhere, the London-based bitcoin exchange Luno claims it will hit 4 million users in coming days—most of whom (75%) expect the bitcoin price to be ""higher"" or ""much higher"" by the end of 2020 according to a recent user survey.Less than 5% of Luno users said they plan to sell their bitcoin over the next six months, with more than 90% expecting to buy more, increase trading or hold on to their crypto over the same period of time. Luno's chief executive, Marcus Swanepoel, is also upbeat—predicting that bitcoin will return to its all-time highs ""in the next 12 to 18 months.""""I believe we’re currently at the beginning of a long upward trend, one that, considering the broader economic environment, is set to experience increased volatility, especially in the next few weeks,"" said Swanepoel. ""Nevertheless, with the halving just around the corner, and with some applied patience, we will see that same sharp increase common with previous halvings, even if it will take a bit longer that usual to get there.""Meanwhile, bitcoin's hash rate, a measure of the computing power being directed at the bitcoin network, has climbed to a fresh all-time high over the past week as miners try to squeeze as many bitcoin from the network as possible before the halving. On May 3, the one-day average mining hash rate of the bitcoin blockchain reached 139 exahashes per second, according to data compiled by blockchain analysis firm Glassnode.Bitcoin's network strength has climbed much more consistently than the bitcoin price over recent ... [+] years. ""The hash rate measures how much computer processing power is being put to work at any one time by the whole of the bitcoin network, and it always rises and falls in reaction to miners’ contributions to the network,"" said Adam Vettese, market analyst at brokerage eToro, adding this is bitcoin miners' ""last hurrah"" before the halving. The wider bitcoin and cryptocurrency industry is also cheering the coming bitcoin halving, hoping it will bring with it new users and potential sales. ""While we don’t know how the upcoming halving will affect the price of bitcoin, we do know that investments are pouring into the institutional market and more individuals are investing in bitcoin than ever before,"" said Pascal Gauthier, chief executive of Ledger, a producer of bitcoin and cryptocurrency hardware wallets. ""The crypto market continues to climb, in a trend very similar to what we saw pre-halving in 2016."""
1,https://www.forbes.com/,,"Bitcoin Price ‘Likely’ To Pass $10,000 Before Halving",https://www.forbes.com/sites/billybambrough/2020/05/01/bitcoin-likely-to-pass-10000-before-halving/,,"<div class=""content-data light-text""><span class=""hidden pageviews-wrapper""></span><time>May 1, 2020,</time><span class=""time""><time>07:20pm EDT</time></span></div>",Bitcoin investors are gearing up for the long-awaited 2020 halving—a supply squeeze that will see the number of new bitcoin being created cut by half. ,"The bitcoin price has this week soared by almost 20%, topping $9,000 per bitcoin for the first time since late February, as excitement for this month's halving builds.Now, as the market weighs whether bitcoin's third supply cut is priced in, one closely-watched crypto analyst has said he thinks it ""likely"" the bitcoin price will climb above the psychological $10,000 mark before the May 12th halving.The bitcoin price has rallied throughout April, with some bitcoin traders and investors confident ... [+] bitcoin will continue to climb through May. ""We think it is likely the [bitcoin] price will go above $10,000 before the halving actually takes place,"" said Simon Peters, bitcoin and cryptocurrency analyst at brokerage eToro, pointing to ""a frenzy of activity among bullish investors.""""While the halving itself was always likely to drive the price up, the bitcoin bulls have decided not to wait around and are positioning themselves well ahead of time,"" Peters added. In just ten days time, the number of bitcoin rewarded to those that maintain the bitcoin network, known as miners, will be halved for the third time, dropping from 12.5 bitcoin per block to 6.25.Bitcoin halvings are scheduled to continue roughly once every four years until the maximum supply of 21 million bitcoins has been generated by the network—something that isn't expected to happen until well into the next century.Peters also named a number of ""tailwinds"" that could push up the bitcoin price over the next couple of weeks, including miners holding on to their newly-created bitcoin, new users buying bitcoin, and fear of inflation driving people toward crypto. ""As for how high it can go longer term, amid the deteriorating economic outlook for the U.S. economy and the likelihood of an ever increasing monetary supply, which weakens the U.S. dollar and stokes inflation fears, we believe it could easily test previous highs above $19,000 as investors look for safe-havens away from traditional assets,"" Peters said.The bitcoin price has soared over the last month, topping $9,000 this week before falling back ... [+] slightly. While previous halvings have heralded bitcoin price booms, the price hasn't necessarily climbed in the run up to them. ""In 2016, I didn’t participate in the halving and all things considered, it was a minor event. The real rally happened 18 months later,"" said Catherine Coley, chief executive of BinanceUS, part of the world's largest bitcoin and crypto exchange by volume, Binance, adding she's ""bullish"" on bitcoin long term.The year after the 2016 bitcoin halving, the bitcoin price soared from under $1,000 per bitcoin to around $20,000 in less than 12 months. Meanwhile, BinanceUS has reported a surge of new users in recent weeks as the Federal Reserve goes to never-before-seen lengths to prop up the economy, which has been ravaged by coronavirus-induced lockdowns. ""With unemployment and stimulus funding flooding [the] system, I think more people are looking for an alternative exposure to a market that's unrelated to [the U.S. dollar],"" Coley said."
2,https://www.forbes.com/,,"Bitcoin At ‘Critical Point’ As Price Suddenly Roars Toward $10,000",https://www.forbes.com/sites/billybambrough/2020/04/29/bitcoin-at-critical-point-as-price-suddenly-roars-toward-10000/,,"<div class=""content-data light-text""><span class=""hidden pageviews-wrapper""></span><time>Apr 29, 2020,</time><span class=""time""><time>06:50pm EDT</time></span></div>","Bitcoin has suddenly soared, surging toward $10,000 and returning the bitcoin market to its pre-coronavirus pandemic bull run. ","The bitcoin price, up over 30% since the end of March, has almost erased its coronavirus crash losses—and is outperforming the U.S. S&P 500 index as well as most other major markets. The bitcoin price has surged throughout April as bitcoin traders look forward to the upcoming ... [+] bitcoin halving next month and central banks around the world flood the market with freshly-printed cash. Bitcoin leaped higher on Wednesday morning, nudging $9,000 per bitcoin before falling back to trade around $8,800 on the Luxembourg-based Bitstamp bitcoin and cryptocurrency exchange. ""Bitcoin is now trading at a critical inflexion point, where significant Fibonacci retracements, 50-day moving averages and 10-day moving averages converge on the daily chart,"" analysts at Singapore-based bitcoin index fund Stack wrote in a note, adding the turning of this resistance to support could see ""further price action upside towards $9,300"" but cautioned potential investors over ""short-term headwinds.""Bitcoin traders and investors are feeling upbeat as wider markets stage an incredible recovery despite most coronavirus-induced lockdowns still in place around the world. U.S. stocks closed higher on Wednesday, adding to previous gains, as investor optimism over a potential coronavirus treatment grew, some lockdowns were eased, and Federal Reserve chairman Jerome Powell said he is willing to go further to prop up the economy ravaged by lockdowns. ""It may well be the case that the economy needs more support,"" Powell said, speaking at a press conference after the Fed's two-day policy meeting.The Fed's dovish stance has significantly boosted the bitcoin price, as well as most other assets, though crypto market watchers have pointed to strong underlying bitcoin sentiment for its outsized performance. ""The majority of investors in the market are bullish, with many having a long-term investment horizon unfazed by recent volatility. This overall sentiment could act as support for the bitcoin price over the next few weeks, though we aren’t entirely out of the woods yet,"" said Rich Rosenblum, co-head of trading at algorithmic digital assets trader GSR, pointing to a ""clearer path"" back to economic normalization and ""the impact of the economic stimulus"" as driving ""positive macro sentiment.""The bitcoin price has recently outperformed most other assets, with bitcoin's year-to-date returns surpassing gold, up around 25% and 12% respectively, since the beginning of the year.Bitcoin's rally has also eclipsed recent gains made by the S&P 500, which is down around 10% so far into 2020.The bitcoin price is one of the best-performing assets so far this year, causing many to recall ... [+] bitcoin's epic 2017 bull run that saw the bitcoin price climb from under $1,000 at the beginning of the year to around $20,000 by December. Meanwhile, the bitcoin market is gearing up for its looming supply squeeze, called a halving, set for May 12. Next month, the number of bitcoin rewarded to those that maintain the bitcoin network, known as miners, will be halved for the third time, dropping from 12.5 bitcoin per block to 6.25.""The interest in cryptocurrencies is now building as investors look to the month end and forward to May and June. Many will have written off March as an extraordinary event and will base their forward thinking on trading through April. The reality is that cryptocurrencies have retained, or increased, value better than many other asset classes,"" said Marcus Swanepoel, chief executive of London-based bitcoin and cryptocurrency exchange Luno.However, other bitcoin and crypto investors have warned that traders should not celebrate a return to a bitcoin bull market just yet. ""We are seeing some enthusiasm around bitcoin as it breaks $8,000, but we are still watching closely and believe the sentiment is not yet bullish,"" said Meltem Demirors, chief strategy officer at London-based digital asset manager CoinShares, warning over ""conflicting outlooks"" on what a broad economic recovery looks like. ""I expect bitcoin will see more trading activity around the halving—most likely 'buy the rumor, sell the news' and we're seeing a lot of interest right now—our portfolio companies are reporting high volumes of inbound from firms looking to access bitcoin markets, but the volume is largely in derivatives."""
3,https://www.forbes.com/,,"Forget The Halving—Is This The Real Reason Bitcoin Suddenly Soared Toward 
$10,000?",https://www.forbes.com/sites/billybambrough/2020/05/02/forget-the-halving-is-this-the-real-reason-bitcoin-suddenly-soared-toward-10000/,,"<div class=""content-data light-text""><span class=""hidden pageviews-wrapper""></span><time>May 2, 2020,</time><span class=""time""><time>07:20pm EDT</time></span></div>",Bitcoin and cryptocurrency investors are gearing up for the long-awaited bitcoin halving this month—which will see the number of new bitcoin entering the market cut by half.,"The bitcoin price has soared this week and is now a strong contender for 2020's best performing asset, climbing to over $9,000 per bitcoin for the first time since late February. However, while many traders are betting the bitcoin price will climb as a result of this month's cut to supply, the latest bitcoin bounce may have happened for entirely different reasons.The bitcoin price has rallied hard since its massive sell-off in March, with many bitcoin investors ... [+] confident the price will continue to rise until a scheduled supple squeeze in May. Shortly before bitcoin's 20% rally this week, a large transfer of the stablecoin tether was made to bitcoin and cryptocurrency exchange Binance. Tether is a stablecoin pegged to the U.S. dollar on a one-to-one basis with its creators claiming they keep one U.S. dollar in reserve for every tether token issued.Tether tokens worth a little over $50 million were transferred to Malta-based Binance early on Wednesday, just hours before bitcoin began its $30 billion pump. A Twitter bot that records major bitcoin and cryptocurrency trades, called Whale Alert, picked up the transaction. Over the past month Tether Ltd, which controls the stablecoin tether and shares owners and senior staff with the British Virgin Islands-based bitcoin and cryptocurrency exchange Bitfinex, has ramped up the number of tether it's creating—minting over $1 billion worth of the stablecoin. ""[On Wednesday we] witnessed extensive buying activity and the high level of scalability and liquidity evident on our platform made us able to seamlessly service all these requests,"" boasted Bitfinex chief technology officer, Paolo Ardoino—who also serves as the chief technology officer of Tether—in a statement that pointed to major U.S. bitcoin and cryptocurrency exchange Coinbase's unfortunate outage during the sudden bitcoin rally.The bitcoin suddenly shot higher earlier this week--catching many traders and investors off-guard ... [+] and causing a surge of demand that knocked major U.S. bitcoin and crypto exchange Coinbase offline. There is currently some 6.3 billion tether tokens in circulation, compared to just 18 million bitcoin. Last year, it was suggested around half of bitcoin's value between March 2017 and March 2018 was created by trades between bitcoin and tether—casting doubt over whether bitcoin's epic 2017 bull run happened organically.Many have called for Tether's dollar reserves to be externally audited amid claims tether's dollar peg is ""no longer credible."""
4,https://www.forbes.com/,,Is 2020 The New 2017? Bitcoin Could Be This Year’s Best Performing Asset,https://www.forbes.com/sites/billybambrough/2020/04/24/is-2020-the-new-2017-bitcoin-could-be-this-years-best-performing-asset/,,"<div class=""content-data light-text""><span class=""hidden pageviews-wrapper""></span><time>Apr 24, 2020,</time><span class=""time""><time>07:24pm EDT</time></span></div>",Bitcoin exploded onto the global stage in 2017 with a massive rally that made many early adopters overnight millionaires. ,"The bitcoin price, which is up around 5% so far in 2020 after a rocky few weeks following the coronavirus crash, has swung wildly over the last year—down around 50% from its 2019 high. Now, as traders eye the biggest quantitative easing program ever undertaken, bitcoin could outperform the wider market in 2020 with investors scrambling to keep up with a rapidly evolving and uncertain situation. Bitcoin traders are looking forward to a number of major developments this year that could send the ... [+] bitcoin price higher--though bitcoin remains highly volatile. ""Economists are dealing with three levels of uncertainty,"" UBS chief economist Paul Donovan wrote in his daily update. ""Uncertainty about the virus. Uncertainty about the policy response. Uncertainty about the economic response to the virus and to policy. Changes in any one of those change economic outcomes.""Donovan added the latest consumer sentiment surveys should be ""thrown away unread.""Amid all this uncertainty, bitcoin's roadmap remains unchanged with the highly-anticipated halving event looming. Next month, the number of bitcoin rewarded to those that maintain the bitcoin network, known as miners, will be halved for the third time, dropping from 12.5 bitcoin per block to 6.25. Bitcoin halvings are scheduled to continue roughly once every four years until the maximum supply of 21 million bitcoins has been generated by the network—something that isn't expected to happen until well into the next century.""Bitcoin has been the best performing asset by far over the last year and over the last decade. With all the money being injected into the system at this time and the upcoming halving, I don't see any reason it wouldn't continue to outperform,"" said Mati Greenspan, the founder of financial advisory outfit Quantum Economics. A survey of major bitcoin investors showed most were upbeat at the beginning of the year, with the bitcoin price expected to soar to over $20,000 per bitcoin in 2020.""The current unexpected global crisis and a number of notable events in bitcoin’s pipeline over the next nine months is causing speculation throughout the industry that another bull run is on the horizon and I believe that we can only expect the price of bitcoin to continue in the direction that everything is currently pointing potentially towards that $20,000 figure and beyond,"" said Danny Scott, the chief executive of Isle of Man-based bitcoin and crypto exchange CoinCorner.The bitcoin price exploded in 2017 but has so far failed to return to such heights. Some think ... [+] bitcoin could head toward its all-time highs of $20,000 this year, however. As the bitcoin sector braces for a supply shock, central banks and governments are revving up money printers.""A lot of people are convinced all the Fed's money creation will create dollar inflation and so cause people to flee to [that currency] and gold,"" said financial author and trading veteran Glen Goodman, who made a name for himself by successfully navigating stock markets during the 2008 global financial crisis.""That may well turn out to be the case, but don't forget that after the 2008 financial crash, a huge amount of dollars were created, yet we never saw serious consumer price inflation as a result. It is not a given this time either.""U.S. president Donald Trump has signed into law the fourth coronavirus relief package that will provide aid to small businesses and the healthcare system to the tune of $484 billion. Stocks on Wall Street climbed after Trump signed the latest stimulus package into law, shaving their losses for the week.""Equities have come to the end of a ten year bull run, fixed income is under pressure and we have seen the collapse in the price of a number of key commodities, so with the levels of quantitative easing coming into the markets we would hope to see a steady build in the price of bitcoin to the end of the year,"" said Marcus Swanepoel, chief executive of London-based bitcoin and cryptocurrency exchange Luno.""Over the last five years bitcoin has consistently outperformed most other major asset classes so it is highly likely this trend will continue, especially with the increased fragility of the existing financial system we've seen over the past few months.""Lawmakers are meanwhile expected to put together a larger package to follow this months CARES Act, which saw millions of Americans receive checks for around $1,200—some of which has ended up in bitcoin, according to the chief executive of one of the largest U.S. bitcoin exchanges, Coinbase. BinanceUS, part of the world's biggest bitcoin and cryptocurrency exchange, has reported a 82% rise in daily users over the last month.""A new influx of users could mean [Americans] are looking for more cost-efficient ways to get into bitcoin or out of crypto,"" said BinanceUS chief executive Catherine Coley, adding that demand for bitcoin could be outpaced by supply.Over the last 12 months, the bitcoin price has climbed from $5,500 per bitcoin to $8,500—up almost 40% as tech company plans for crypto and digital finance services push central banks toward digital currencies. Some think bitcoin could cement its status as a so-called safe-haven asset as a result of the coronavirus pandemic, with investors buying bitcoin in times of uncertainty alongside gold. ""If quantitative easing causes an uptick in inflation, we could see bitcoin being increasingly used as a hedge against global instability, which will have a significant positive impact on its performance,"" said Gavin Smith, chief executive of Panxora Group, a consortium of cryptocurrency companies that includes a hedge fund and a cryptocurrency exchange.""However, it is far from being a magic money tree—we certainly aren't free of price swings and volatility, so while there will likely be an uphill trend in price, investors should still proceed with caution."""
5,https://www.forbes.com/,,"Bitcoin Rally Faces Steep Reversal As OTC Desks See Record High Bitcoin 
Sell-Off at $9k",https://www.forbes.com/sites/youngjoseph/2020/04/30/bitcoin-rally-faces-steep-reversal-as-otc-desks-record-record-high-bitcoin-sell-off-at-9k/,,"<div class=""content-data light-text""><span class=""hidden pageviews-wrapper""></span><time>Apr 30, 2020,</time><span class=""time""><time>10:05am EDT</time></span></div>","Traders work in a trading pit at the Chicago Board Options Exchange, Monday, Dec. 11, 2017, in... [+] Chicago, as they trade S&P 500 Options, unrelated to bitcoin futures. Trading in Bitcoin futures began Sunday on the CBOE. (AP Photo/Kiichiro Sato)","The Bitcoin price increased by 22 percent in merely two days, catching major investors in the cryptocurrency market off guard. It surged past several key historical resistance levels to peak above $9,400. But, BTC now faces a reversal in the short-term as large Bitcoin holders look to take profit from the recent rally.According to a cryptocurrency options trader known as ""Theta Seek,"" several over-the-counter (OTC) desks saw record high levels of sell-off as the Bitcoin price hovered over $9,000.When BTC initially increased above $8,000, it broke its 200-day simple moving average (SMA), 200-day exponential moving average (EMA), and the 0.618 Fibonacci level calculated in between $3,600 and $14,000. These three levels are considered as the most crucial levels in technical analysis, especially in evaluating long-term trends.As Bitcoin rapidly broke out of the $8,000 region onto the $9,000s, data shows that investors rushed to sell the dominant cryptocurrency in the $9,000 to $9,400 range.""Spoke to a couple of OTC desks and heard that there were record amounts of BTC being sold at above 9K,."" the trader said.The abrupt upsurge of sell orders in the OTC market coincided with stacking sell orders on the OKEx futures exchange. OKEx is one of the two exchanges alongside Huobi that formed a relationship with the government of China to facilitate trades for Chinese investors.Bitcoin researcher Nik Yaremchuk shared the orderbook of OKEx on top of the price chart of Bitcoin, and it showed significant selling pressure above $9,000.Bitcoin orderbook on OKEx shows stacked sell ordersBased on market data from Skew, OKEx now has the highest open interest for Bitcoin futures in the global market at $710 million, as it overtook BitMEX. As such, the selling pressure coming from OKEx can have a strong effect on the short-term price trend of BTC.One variable that could sustain the momentum of Bitcoin in the upcoming two weeks approaching the block reward halving is all-time high volume on top spot exchanges.Binance, Coinbase, and several other leading spot platforms saw record breaking volumes in the last three days. It led to the theory that the recent Bitcoin price spike was primarily triggered by actual demand from retail investors rather than spoof orders in the futures market.Daily Bitcoin spot exchange volume verified by Bitwise Asset ManagementWhen a Bitcoin rally is triggered off of highly leveraged trades in the futures market, it leaves BTC susceptible to a severe correction in the near-term. In October 2019 and February 2020, as an example, the Bitcoin price fell from $10,500 to $6,400 within a month after surpassing $10,000.Accumulation of BTC in the spot exchange market strengthens the fundamental basis of an extended Bitcoin recovery. It reduces the risk of a steep downtrend in the intermediate-term and wild price swings in the short-term."
6,https://www.forbes.com/,,Riot Blockchain Announced New Bitcoins Produced In April,https://www.forbes.com/sites/robertanzalone/2020/05/06/riot-blockchain-announced-new-bitcoins-produced-in-april/,,"<div class=""content-data light-text""><span class=""hidden pageviews-wrapper""></span><time>May 6, 2020,</time><span class=""time""><time>09:56am EDT</time></span></div>","A matrix style graphic is seen on the screen of an iPhone 11 Pro Max in this illustration photo in ... [+] Warsaw, Poland on April 4, 2020. (Photo Illustration by Jaap Arriens/NurPhoto via Getty Images)","Riot Blockchain, a listed Nasdaq public cryptocurrency mining company, announced late yesterday that it had produced 108 new Bitcoins in April. The Company's production announcement comes before the new 1,000 Bitmain Antminer S19s arrive and are operational.The Company said for April 2020, 108 newly mined Bitcoins (BTC) were produced by the Bitmain S17s being fully deployed for the entire month of April 2020. Riot noted, ""BTC inventory increased by 13% since March 31, 2020, to 929 BTC as of April 30, 2020.""Riot states it is currently operating approximately 4,000 S17s with an aggregate hashing power capacity of 248 Petahash per second (""PH/s"") between their Oklahoma City facility and the Coinmint Massena, New York locations.The recent purchase of the next-generation Bitmain S19s was for $2.4 million and is expected to increase mining efficiency and drive down power consumption. Bitcoin is not free and mining the currency uses an increasing amount of electrical power to solve a mathematical puzzle. Once solved, a new puzzle is generated with ever-increasing complexity. The harder the problem, the more power miners use to solve it. Some environmental experts have said that the hungry energy process is wasteful. The Company is based in Colorado but has positioned part of its Bitcoin mining operation in Massena, New York.  Riot stated that the 300 miners were transported and operational in their Upstate New York location this April.Ashton Soniat, CEO of Coinmint stated, ""Coinmint has expanded our co-hosting services to meet the needs of first-in-class cryptocurrency mining companies and we are excited to partner with Riot Blockchain. With the upcoming halving, Coinmint's low-cost electricity and 120MW of capacity will allow Riot to continue to grow operations even as bitcoin rewards are reduced.""Previously in April, Riot Blockchain announced that it executed a co-location mining services contract with Coinmint, an operator of one of the largest digital currency data centers in North America.Riot is continuing to monitor COVID-19’s impact on its production and expects any affect to be minimal."
7,https://www.forbes.com/,,Bitcoin Surges 15% In A Day--But Why?,https://www.forbes.com/sites/cbovaird/2020/04/29/bitcoin-surges-15-in-a-day--but-why/,,"<div class=""content-data light-text""><a class=""bertie-badge"" href=""https://www.forbes.com/editors-picks"">Editors' Pick</a><span class=""vert-pipe"">|</span><span class=""hidden pageviews-wrapper""></span><time>Apr 29, 2020,</time><span class=""time""><time>03:01pm EDT</time></span></div>","Bitcoin prices have rallied lately, bringing the cryptocurrency close to $9,000. (Photo by INA ... [+] FASSBENDER/AFP via Getty Images)","Bitcoin prices have been skyrocketing lately, climbing more than 15% over roughly 24 hours and bringing the world’s most prominent digital currency within range of breaching the $9,000 level. The cryptocurrency rose to as much as $8,973.08 this afternoon, CoinDesk figures show. At this price, the digital asset had reached its highest level since early March, and was up more 16.2% over approximately 24 hours, additional CoinDesk data reveals.[Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.]When explaining this recent price action, several analysts pointed to technical factors and anticipation surrounding the so-called halving, which will reduce new supply of bitcoin by 50%. Denis Vinokourov, head of research for London-based digital asset firm Bequant, weighed in on these matters. “With less than two weeks before the eagerly awaited block reward halving, the market was poised for a breakout,” he stated.“The direction was not always clear and, with plenty of flow in the derivatives market that would imply market participants were looking for downside protection, as opposed to upside exposure, there was always a risk of a retracement,” said Vinokourov. However, the situation looks more straightforward at this point, he claimed. ‘The Bulls Have Prevailed’“At this stage, it appears that the bulls have prevailed, with key technical levels broken in the process,” said Vinokourov. Joe DiPasquale, CEO of cryptocurrency hedge fund manager BitBull Capital, offered some clarity on this matter, emphasizing that bitcoin’s “price was testing the 150-day moving average for the past week and finally broke through it today, breaching the resistance at $8,200.” “Moving forward, the next resistance lies between $8,700 and $9,000,” he stated, adding that “Bitcoin is likely to consolidate and retest $8,000 as a support before trying to tackle those.”‘A Critical Juncture’The markets have encountered ‘a critical juncture’ after bitcoin bounced back, recovering from the sharp declines it suffered in recent months, said Michael Collett, cofounder and chief marketing officer of digital asset management platform Stack. “Should bears refrain from putting up much resistance to current movements, and dedicate themselves long term to their holdings, we can expect to see further price action upside as anticipation of the halving triggers bulls who see this as an opportunity to buy BTC at bargain basement rates before a price pop post halving,” he stated. “Currently trending towards the $9,000 mark, despite sitting below $8,000 less than 24 hours ago — we may be about to see BTC further compound its tremendous gains as it outperformed the S&P 500, SSE Index, and Nikkei and even gold in YTD terms based on its performance already this week,” Collett added. “Set against the broader context of excessive monetary easing policies and ‘unlimited’ economic stimuli in major economies, these gains are likely just the beginning,” he predicted. “Current monetary policies should only benefit bitcoin in the long term as fiat currencies will undoubtedly weaken as a result.”Disclosure: I own some bitcoin, bitcoin cash, litecoin, ether and EOS. "
8,https://www.forbes.com/,,This Bitcoin Rival Is Suddenly Rocketing—Up 75% So Far This Year,https://www.forbes.com/sites/billybambrough/2020/04/28/this-bitcoin-rival-is-suddenly-rocketing-up-75-so-far-this-year/,,"<div class=""content-data light-text""><span class=""hidden pageviews-wrapper""></span><time>Apr 28, 2020,</time><span class=""time""><time>06:56pm EDT</time></span></div>",Bitcoin has rebounded after a heavy March sell-off to trade more-or-less flat for the year-to-date. ,"While bitcoin traders and investors are eagerly eyeing the upcoming bitcoin halving, some smaller cryptocurrencies are making massive gains. Stellar lumens, which trades as XLM, is up 75% since the beginning of 2020—and rocketing higher as cash-heavy investors flock to performing assets. Bitcoin has been thrust into the limelight by the coronavirus pandemic and the extraordinary ... [+] emergency measures put in place to prevent its spread. The bitcoin price has remained flat for the year, however, some smaller crypto rivals are soaring. Stellar, which falls just outside of the cryptocurrency top ten tokens by value, as measured by Binance-owned crypto data website CoinMarketCap, has doubled since its March lows. Bitcoin and the wider cryptocurrency market, including stellar, crashed last month as the coronavirus pandemic brought the world economy to its knees. Bitcoin has, meanwhile, added around 70% since the crash but has failed to recapture its momentum from earlier in the year. The exact cause for stellar's sudden surge, which has seen the XLM price climb by around 40% in just the last seven days, was not immediately clear, however, some have pointed to positive buzz as potentially pushing up the price. ""Stellar has continued its phenomenal month of April with social dominance and social volume continuing to surge as the crowd figures out whether its run can continue,"" crypto-analytics platform Santiment said via Twitter.The stellar price has soared over the last week, adding some 40% and taking its year-to-date gains ... [+] to around 75%.Meanwhile, investors around the world are looking forward to a post-coronavirus economy and betting cryptocurrencies could come out ahead. ""Cryptocurrencies will likely be just as vulnerable to global threats as other assets of any kind,"" said Alex Kuptsikevich, senior financial analyst at FxPro. ""However, the difference may lie in the future. After all, some assets may lose their buyers forever, while others will build a new structure on the ruins. In the new economy, there will be a much larger space for purely digital projects."""
9,https://www.forbes.com/,,Bitcoin Prices Surge As 'Perfect Storm' Drives Gains,https://www.forbes.com/sites/cbovaird/2020/04/23/bitcoin-prices-surge-as-perfect-storm-drives-gains/,,"<div class=""content-data light-text""><a class=""bertie-badge"" href=""https://www.forbes.com/editors-picks"">Editors' Pick</a><span class=""vert-pipe"">|</span><span class=""hidden pageviews-wrapper""></span><time>Apr 23, 2020,</time><span class=""time""><time>02:18pm EDT</time></span></div>","Bitcoin prices rallied this morning, and have managed to retain their gains since then. (Photo by ... [+] Chesnot/Getty Images)","Bitcoin prices climbed nearly 8% in an hour today, rising in value as they were bolstered by a range of bullish factors. The world’s most prominent digital currency was driven higher by “a perfect storm,” according to market analyst Denis Vinokourov. “A combination of positive network fundamentals in the form of mining difficulty adjustment and a strong showing by the hashrate since correcting lower in March, together with technical price formation above 50DMA and aggressive stop loss hunting through $7,500, sent Bitcoin soaring all the way to $7,800 level,” said Vinokourov, head of research for London-based digital asset firm Bequant. Other market observers agreed, noting that multiple price drivers helped fuel bitcoin’s gains. [Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.]As a result of these developments, the digital asset climbed from $7,165.22 at roughly 9:30 a.m. EDT to $7,725.67 around 10:20 a.m., a gain of 7.8%, CoinDesk figures show. Since that time, bitcoin has been trading mostly between $7,500 and $7,600, additional CoinDesk data reveals. Going forward, the digital currency could be headed for additional gains, noted Vinokourov, who highlighted specific market factors. “Futures contracts trading at a premium to spot prices (known as contango) supports the notion of further upside,” said Vinokourov. Kiana Danial, CEO of Invest Diva, supported this optimistic assessment with some technical analysis. “Bitcoin has just broken above the daily Ichimoku cloud, with the future cloud turned bullish,” she stated. While Danial described this as “a bullish indication,” she noted that “we could see a temporary pullback in the coming days as it has already hit the resistance level of $7,746 which falls on the 38% Fibonacci retracement level.”“From there, as the Ichimoku cloud continues to act as a support, we could see further gains above $8,000 towards the end of the month.” Joe DiPasquale, CEO of cryptocurrency hedge fund manager BitBull Capital, also weighed in. “We saw BTC’s price finding support at the 50-day moving average for the last three days, which gave it the confidence needed to breach the resistance at $7,300 and almost test the 150-day moving average resistance today, which currently stands at roughly $7,800,” he stated. “Moving forward, however, it is likely that we will see a pullback towards $7,300 - $7,200 and consolidation in this range before Bitcoin can rise above the 150-day moving average, which can pave the way” for a push toward $9,000. Disclosure: I own some bitcoin, bitcoin cash, litecoin, ether and EOS."
