,press company,date,title,url,abstract,date detail,head article,main article
0,https://www.blockmedia.co.kr/,2019. 7. 14.,"[코인시황] 암호화폐 전반 하락세, 비트코인·리플·라이트코인·비트코인SV·트론 등 크게 하락",https://www.blockmedia.co.kr/archives/99568,"비트코인은 7월 8일 11,350 달러로 한 주를 시작했지만 현재 11,328 달러에 거래되며 한주간 소폭 하락한 모습이다. 하지만 
주중 최고점인 10일의 ...",2019년 7월 14일,"[코인시황] 암호화폐 전반 하락세, 비트코인·리플·라이트코인·비트코인SV·트론 등 크게 하락","(암호화폐 시장 상황, 출처: Coin 360) [코인시황] 암호화폐 전반 하락세, 비트코인·리플·라이트코인·비트코인SV·트론 등 크게 하락비트코인 -4.20%,, 이더리움 -2.97%, 리플 -3.41%, 라이트코인 -4.16%, 비트코인 캐시 -3.02%, 바이낸스 코인 -0.93%, 이오스 -1.68%, 테더 -0.71%, 비트코인 SV -6.81%, 트론 -4.03% 하락7월 14일 24시간 변화량에서 상위 10개 암호화폐 중 10개 암호화폐 모두가 하락하며 시장 전반 하락세가 나타났다. Top10 암호화폐 중 바이낸스 코인, 테더를 제외하면 모든 암호화폐가 크게 하락하는 모습을 보였다.오전 8시 20분 기준 상위 100개 중 91개의 암호화폐가 가격 하락, 9개의 암호화폐가 상승한 모습이다.주중 차트에서는 10일의 최고치 이후 암호화폐 전반 하락세가 이어져온 모습이다. 10일 3,580억 달러로 주중 최고치를 보인 암호화폐 시장 규모는 현재 13.4% 하락한 3,099억 달러로 나타난다.비트코인은 7월 8일 11,350 달러로 한 주를 시작했지만 현재 11,328 달러에 거래되며 한주간 소폭 하락한 모습이다. 하지만 주중 최고점인 10일의 13,073 달러에서는 13.3% 하락하며 큰 하락세를 보였다. 이더리움도 마찬가지로 10일 이후 크게 하락했다. 이더리움은 8일 292.7달러에서 8.4% 하락한 268.1달러에 거래되고 있다. 이는 9일 주중 최고점 317.1 달러에서는 대비 14.4% 하락한 수치다. 리플도 마찬가지로 한주를 거치며 하락했다. 8일 0.393 달러에서 시작한 리플은 현재 15.5% 하락한 0.332 달러에 거래된다.[표] 탑 10 코인 시세암호화폐 시장 규모는 7월 7일 3천 198억 달러에서 7월 14일 금일 3천 102억 달러로 한주간 3% 하락했다. 비트코인 점유율은 7일 62.4%에서 현재 65.1%로 상승한 모습이다. 현재 암호화폐 시장 점유율 2위는 이더리움(9.24%), 3위는 리플(4.55%)으로 나타난다.[표] 상승률 기준 탑 5 코인 시세상승률 기준 주목할만한 암호화폐에는 V Systems, Ravencoin, Dai가 있다. 각 암호화폐는 지난 24시간 전 대비 각각 6.96%, 6.41%, 6.00% 상승하며, 현재 각각 0.2036달러, 0.0503달러, 0.994달러에 거래 중이다."
1,https://www.blockmedia.co.kr/,2019. 7. 10.,"유럽중앙은행, 비트코인 통화로 인정 못해",https://www.blockmedia.co.kr/archives/98979,"[뉴욕=박재형 특파원] 유럽중앙은행(ECB)이 비트코인을 통화로 인정하지 않는다는 입장을 재차 확인했다고 10일(현지시간) 
코인텔레그래프가 보도 ...",2019년 7월 10일,"유럽중앙은행, 비트코인 통화로 인정 못해",
2,https://www.blockmedia.co.kr/,2019. 7. 12.,"트럼프 ""비트코인, 화폐 아니다...페북 리브라 신뢰성 없을 것""",https://www.blockmedia.co.kr/archives/99298,"트럼프 대통령은 12일(현지시간) 트위터를 통해 “나는 비트코인을 비롯해 다른 암호화폐의 팬이 아니다”며 “암호화폐는 화폐가 
아니다”라고 강조 ...",2019년 7월 12일,"트럼프 “비트코인, 화폐 아니다…페북 리브라 신뢰성 없을 것”","트럼프 대통령은 12일(현지시간) 트위터를 통해 “나는 비트코인을 비롯해 다른 암호화폐의 팬이 아니다”며 “암호화폐는 화폐가 아니다”라고 강조했다. 그는 “암호화폐 가치는 매우 변동성이 크고 (얇은 공기와 같이) 금방 사라져 버릴 존재”라고 표현했다.이렇다 할 규제가 없는 상황에서 암호화폐 거래는 불법적 행동을 유도할 것이라고도 했다. 그는 “규제되지 않은 암호 자산은 마약 거래 등 불법적 행동을 촉진할 수 있다”고 말했다.페이스북 암호화폐 ‘리브라’에 대해서도 회의적인 시각을 드러냈다. 트럼프 대통령은 “마찬가지로 리브라도 믿을만한 기반이나 신뢰성이 거의 없을 것”이며 “페이스북이나 다른 기업들이 은행이 되기를 원한다 해도, 이들은 암호화폐 관련 새로운 은행 규제안을 모색하고 관련 규제의 대상이 돼야 한다”고 언급했다.트럼프 대통령은 법정화폐 ‘달러’만이 유일한 화폐임을 강조했다. 그는 “우리는 미국에서 단 ‘하나’만의 실질 통화(달러)를 보유하고 있다”며 “신뢰 측면에서 그 어떤 것보다 더 강하다”고 했다. 이어 “(이 통화는) 전 세계 어느 통화와 비교되지 않게 지배적이고, 앞으로도 이 지위를 유지할 것”이라며 “이 통화가 바로 미국 ‘달러'”라고 강조했다.기사제보 및 보도자료 : press@blockmedia.co.kr ▶블록미디어 텔레그램: http://bitly.kr/0jeN ▶블록미디어 인스타그램: http://bitly.kr/1992"
3,https://www.blockmedia.co.kr/,2019. 7. 15.,"[굿모닝 비트코인] 0715 비트코인 하락세, 트럼프 대통령 때문 ...",https://www.blockmedia.co.kr/archives/99617,"월요일 아침을 하락세로 시작하는 암호화폐 시장, 대부분의 암호화폐들이 빨간 불을 켜고 있는 상황입니다. 비트코인과 이더리움, 리플을 
필두로 ...",2019년 7월 15일,"[굿모닝 비트코인] 0715 비트코인 하락세, 트럼프 대통령 때문 아니다..암호화폐 조정 연말까지 갈까","굿모닝 비트코인!월요일 아침을 하락세로 시작하는 암호화폐 시장, 대부분의 암호화폐들이 빨간 불을 켜고 있는 상황입니다. 비트코인과 이더리움, 리플을 필두로 오르는 종목 찾기가 거의 힘든 아침인데요.비트코인 하락세가 단순한 조정인지, 깊은 조정의 시작인지에 대한 의견이 나뉘고 있습니다. 트럼프 대통령의 트윗 때문에 비트코인이 하락하는 것 아니냐는 우려도 있는 상황인데요.오늘 시장 자세한 이슈들, 영상을 통해 시황과 함께 살펴보시죠. "
4,https://www.blockmedia.co.kr/,2019. 7. 15.,[전문가 코멘트] 비트코인이 야구라면 이제 겨우 1회말 – 윙클보스 형제,https://www.blockmedia.co.kr/archives/99763,"전세계 비트코인의 1% 이상을 소유한 것으로 알려진 윙클보스 형제는 과거 페이스북의 창업자 마크 저커버그와의 소송 등 악연에도 불구하고 
페이스 ...",2019년 7월 15일,[전문가 코멘트] 비트코인이 야구라면 이제 겨우 1회말 – 윙클보스 형제,
5,https://www.blockmedia.co.kr/,2019. 7. 12.,"미 연준 의장, 비트코인 아무도 사용 안 해, 금처럼 투기 수단",https://www.blockmedia.co.kr/archives/99443,"특히 파월 의장은 “오늘날 암호화폐로 모든 것이 가능하다고 생각하지만 비트코인을 예로 들면, 아직 아무도 그것을 지불에 사용하지 않고 
있으며, 금 ...",2019년 7월 12일,"미 연준 의장, 비트코인 아무도 사용 안 해, 금처럼 투기 수단","보도에 따르면, 파월 의장은 전날 미 의회 상원 은행위원회 회의에 출석해 세계적인 유통망을 보유한 암호화폐가 기존 통화 시스템에 미칠 수 있는 영향에 대한 견해를 밝혔다.그는 회의에서, 현재의 금융 지형을 변화시킬 수 있는 암호화폐의 기능을 인정하면서도 미 달러화가 사실상 세계의 지배적인 준비 통화라는 점에서 암호화폐에 의한 변화에는 아직 한계가 있다고 말했다.특히 파월 의장은 “오늘날 암호화폐로 모든 것이 가능하다고 생각하지만 비트코인을 예로 들면, 아직 아무도 그것을 지불에 사용하지 않고 있으며, 금과 같은 투기 수단일 뿐”이라고 지적했다.코인텔레그래프는 파월 의장의 이러한 언급이 미국 및 외국 정부, 각국 중앙은행, 국제기구 등이 보유하고 있는 금의 관리자 역할을 하는 뉴욕 연방준비은행의 역할을 고려할 때 주목할 만하다고 전했다."
6,https://www.blockmedia.co.kr/,2019. 7. 15.,"테더, 50억 달러 발행 후 즉시 소각..'실수였다'",https://www.blockmedia.co.kr/archives/99612,"[What is block] · crypto101 · [제로부터 시작하는 비트코인용어] · 운명의 코인을 찾아서 · 이슈 · 피플 · 
Opinion · Data&Research · Block TV · Global ...",2019년 7월 15일,"테더, 50억 달러 발행 후 즉시 소각..’실수였다’",대규모 암호화폐 거래를 추적하는 Whale Alert는 15일(현지시간) 테더 측이 50억 달러 상당의 테더(USDT)를 트론 네트워크 상에서 발행한 뒤 모두 소각했다고 밝혔다.테더는 또 5000만 테더를 추가로 발행한 뒤 다시 폴로니엑스 지갑으로 추측되는 곳으로 옮긴 것으로도 보인다.파올로 아르도이노 테더 CTO는 트위터를 통해 “테더가 5000만 달러 옴니 기반의 테더 토큰을 트론 블록체인을 통해 교환하려 했으나 십진법 상의 오류가 있었다”고 밝혔다.폴로니엑스 측도 트위터를 통해 “파올로가 맞다”면서 “폴로니엑스 측이 USDT 체인 스왑을 돕고 있는 과정에서 잘못된 양의 테더가 발행됐고 원래대로 잘 해결됐다”고 밝혔다.
7,https://www.blockmedia.co.kr/,2019. 7. 15.,[이 시각 코인] 글로벌 암호화폐&거래소 거래량 순위 (오전 9시 40분),https://www.blockmedia.co.kr/archives/99646,"(거래량 기준 거래소 상위 Top5, 자료 = 코인마켓캡). 오전 9시 40분 기준으로 지난 24시간 동안 글로벌 암호화폐 거래소 
가운데 거래량이 가장 많은 ...",2019년 7월 15일,[이 시각 코인] 글로벌 암호화폐&거래소 거래량 순위 (오전 9시 40분),"(거래량 기준 거래소 상위  Top5, 자료 = 코인마켓캡) 오전 9시 40분 기준으로 지난 24시간 동안 글로벌 암호화폐 거래소 가운데 거래량이 가장 많은 거래소는 1위 OKEx($2,169,088,297, 24시간 전 대비 +80.66%), 2위는 Binance($2,140,464,570, +33.74%), 3위는 Huobi Global($1,882,943,044, +48.53%)로 각각 집계되고 있다.(거래량 기준 암호화폐 Top 10, 자료 = 코인마켓캡)24시간 거래량 : $24,815,026,235 거래량 비중: 33.4%24시간 거래량 : $23,126,694,727 거래량 비중: 31.1%24시간 거래량 : $8,844,091,214 거래량 비중: 11.9%24시간 거래량 : $3,737,024,382 거래량 비중: 5.0%24시간 거래량 : $2,613,635,947 거래량 비중: 3.5%24시간 거래량 : $1,812,272,766 거래량 비중: 2.4%24시간 거래량 : $1,428,039,332 거래량 비중: 1.9%"
8,https://www.blockmedia.co.kr/,2019. 7. 11.,복잡한 지배구조 '빗썸'... 진짜 주인은 누구인가,https://www.blockmedia.co.kr/archives/98854,"한 업계 관계자는 “비트코인이 상승하면서 시장 분위기가 좋아진 것은 맞지만 예전만큼의 분위기는 아니다”면서 “현 상황에서 자신보다 덩치 
큰 금액 ...",2019년 7월 11일,복잡한 지배구조 ‘빗썸’… 진짜 주인은 누구인가,
9,https://www.blockmedia.co.kr/,2019. 7. 16.,"지닥 거래소, 팝아트 전시회 티켓 암호화폐로 판매",https://www.blockmedia.co.kr/archives/99866,"전시회 입장티켓은 지닥 거래소에 상장돼 있는 지닥토큰(GT), 비트코인(BTC), W그린페이(W Green Pay/WGP)로 결제 
가능하다. 이는 암호화폐가 ...",2019년 7월 16일,"지닥 거래소, 팝아트 전시회 티켓 암호화폐로 판매","지닥 회원들은 홈페이지(gdac.com)에서 이벤트에 참여 가능하다. 전시회 입장티켓은 지닥 거래소에 상장돼 있는 지닥토큰(GT), 비트코인(BTC), W그린페이(W Green Pay/WGP)로 결제 가능하다. 이는 암호화폐가 실제로 일상생활에서 쉽고 편리한 결제 수단이 될 수 있다는 것을 보여주는 사례다.전시회 입장티켓은 성인기준 정상가 1만 5000원에 1만원의 할인 혜택을 적용해 약 5000원 상당의 GT, BTC, WGP 코인으로 판매한다. 지닥 회원이면 누구나 티켓을 구매할 수 있으며 GT, BTC, WGP 코인은 지닥 거래소에서 구매 가능하다.한승환 지닥 대표는 “앞으로 지닥 거래소는 전시회 티켓 외에도 암호화폐를 결제수단으로 활용하는 다양한 이벤트를 준비 중”이라며 “지닥 회원들에게 블록체인 기반 암호화폐를 일상생활에서 유용하게 사용할 수 있는 체험을 제공하고자 한다”고 전했다.이번 ‘슈퍼스타 존 버거맨’ 전시회는 버거맨의 230여점 작품을 선보이는 국내 최대 규모의 전시다. 이번 전시는 회화, 드로잉, 미디어, 오브제 등의 작품으로 이루어져 작가의 다양한 작품 세계를 만나볼 수 있다.버거맨은 낙서 천재라 불리는 영국 출신 팝아티스트이며 현재 뉴욕을 기점으로 활발하게 활동 중이다. 버거맨은 삼성, 코카콜라, 나이키, Sony, MTV, 퓨마, 닌텐도 등 여러 기업들과 콜라보레이션을 진행하며 전 세계적으로 사랑 받고 있는 예술가다.전시는 오는 9월 29일까지 서울 강남에 위치한 M컨템포러리 전시관에서 열린다. 기사제보 및 보도자료 : press@blockmedia.co.kr▶블록미디어 유튜브: http://bitly.kr/9VH08l▶블록미디어 텔레그램: http://bitly.kr/0jeN"
