,press company,date,title,url,abstract,date detail,head article,main article
0,https://www.blockmedia.co.kr/,2019. 8. 14.,미 SEC 고집 불구 비트코인에 대한 인식은 계속 향상돼,https://www.blockmedia.co.kr/archives/104550,"[뉴욕=박재형 특파원] 미 증권거래위원회(SEC)와 같은 규제당국이 암호화폐 시장에 대해 아직까지 의심스러운 시선을 보내고 있는 것과 
달리 비트 ...",2019년 8월 14일,미 SEC 고집 불구 비트코인에 대한 인식은 계속 향상돼,"미 SEC는 12일(현지시간) 3개 비트코인 상장지수펀드(ETF) 승인에 관한 결정을 또다시 연기했다. 외신들에 따르면 SEC는 12일(현지시간) 비트와이즈 애셋 매니지먼트, 반에크/솔리드X, 그리고 윌셔 피닉스가 올해 신청한 비트코인 ETF에 대한 승인 결정을 연기한다고 발표했다.최근 몇 년간 여러 업체들이 SEC에 비트코인 ETF 출시를 위한 승인을 신청했지만 SEC는 시장 조작 등 우려를 인용하며 아직 단 한 건의 비트코인 ETF도 승인하지 않았다. 이와 관련, SEC의 로버트 잭슨 주니어 위원은 지난 6월 암호화폐 시장의 투명성과 유동성이 충분하다고 확인되면 비트코인 ETF의 승인이 가능할 것이라는 견해를 제시했다.암호화폐 시장에 대한 SEC의 입장이 쉽게 바뀌지 않고 있는 가운데서도 최근 여러 환경 변화는 비트코인에 대한 사회 전반의 인식이 보다 긍정적으로 변화하는 모습을 보여주고 있다.최근 미국과 중국 간 무역전쟁의 영향 등 지정학적 및 거시경제적 환경은 안전 자산으로서 비트코인을 새로운 금과 같은 존재로 만들고 있다는 의견이 힘을 얻고 있다. 암호화폐 결제 기업 서클의 CEO 제레미 알레어는 “비트코인이 인터넷이 있는 곳이면 어디서든 가치를 저장할 수 있는 매우 안전한 메커니즘임을 보여주고 있다”고 주장했다.세계적인 투자은행 골드만삭스는 지난 주 투자자들에 보낸 메모에서 비트코인이 또 다른 가격 급등을 앞두고 있을 수 있다면서, 비트코인 매수 기회에 관한 구체적인 의견을 제시한 것이 알려지며 관심을 모았다. 이 회사는 그동안 여러 차례 비트코인 거래 창구 개설 소문이 확산됐으나 아직까지 별다른 움직임이 나타나지 않는 등 비트코인에 대해 소극적인 입장을 유지해왔다.골드만삭스의 CEO 데이비드 솔로몬은 지난 4월 미 하원 금융위원회의 청문회에 출석해 은행의 암호화폐 사업 관련 소문이 사실이 아니라고 부인하면서도 향후 암호화폐 사업 가능성을 배제하지는 않고 있다면서 시장 진출에 대한 여지를 남긴 바 있다.주요 금융기관 뿐 아니라 개인 투자자들 사이에서도 비트코인에 대한 긍정적인 인식 변화 분위기가 뚜렷하다. 비트코인과 암호화폐 반대론자로 알려진 미국 CNBC의 앵커 케빈 오리어리는 자신이 비트코인에 투자할 수 있다는 입장을 밝혀 관심을 모았다. 얼마 전 그는 트위터를 통해 자신의 투자 포트폴리오 중 2-3퍼센트 정도에 비트코인을 추가할 수 있다고 밝혔다.미국의 대표적인 암호화폐 거래소 코인베이스(Coinbase)가 지난 6월 발표한 미국인들의 디지털 통화 관련 인식 및 수용 동향 조사 결과에서도 이러한 변화 추세가 확인됐다. 코인베이스 조사 결과에 따르면, 미국인의 58%가 비트코인에 대해 들어본 적이 있다고 답해 암호화폐에 대한 인식이 계속 향상되는 것으로 나타났다.이러한 변화에는 젊은 세대를 중심으로 주식, 채권, 부풀려진 부동산 또는 평가절하된 전통적인 자산보다 암호화폐가 훨씬 합리적이라는 인식이 그 중심에 있는 것으로 볼 수 있다. 여기에 최근 미국과 중국의 경제전쟁 등 불안한 국제정세 속에서 새로운 안전 자산으로서 비트코인의 강화된 위상 등이 더해지며 비트코인을 금융의 주류로서 인정하는 분위기가 지속될 전망이다."
1,https://www.blockmedia.co.kr/,2019. 8. 12.,"""비트코인, '디지털 금' 잠재력 증명하고 있다""",https://www.blockmedia.co.kr/archives/104229,"[블록미디어 문정은 기자] 글로벌 경제 불확실성이 고조되면서 대안적 가치저장 수단으로 '비트코인'이 주목받고 있다. 미국의 중국에 대한 
환율조작국 ...",2019년 8월 12일,"“비트코인, ‘디지털 금’ 잠재력 증명하고 있다”","미국의 중국에 대한 환율조작국 지정, 일본의 경제보복 조치, 북한의 단거리 탄도미사일 발사 등 글로벌 정치, 경제, 외교 불안감이 고조되는 양상이다. 그 결과 증시가 폭락하고 ‘비트코인’이 안전 자산으로 주목받으며 이와 관련한 보고서들이 나오고 있다.9일 체인파트너스 리서치센터 보고서는 “대안적 가치저장 수단인 ‘비트코인’ 가격이 상승하며, 비트코인은 디지털 금으로서의 잠재력을 증명하고 있다”고 분석했다.그간 글로벌 경제 불확실성이 커질 때마다 비트코인 가격이 상승하며 존재감을 드러낸 점에 보고서는 주목했다. 보고서는 “키프로스 사태, 브렉시트, 트럼프 당선, 북한 핵실험, 그리고 최근 미중전쟁 갈등 심화등 비트코인 가격은 글로벌 경제 불확실성이 커질 때마다 상승했다”며 “대안적 가치저장 수단으로서 자리매김하고 있다”고 분석했다.게다가 최근 ‘노딜 브렉시트(no-deal Brexit)’ 이슈까지 더해지면서 일부 분석가들도 비트코인이 올해 사상 최고가를 기록할 수 있을 것이란 전망도 내놓고 있다. 노딜 브렉시트는 ‘영국의 합의 없는 EU 탈퇴’를 말하며, 보리스 존슨 영국 총리는 오는 10월 31일(현지시간) EU와 브렉시트 간 협정 유무와 관계없이 반드시 탈퇴하겠다고 공언한 상태다.이와 관련 블록체인 기업 커머스 블록체인의 CEO 니콜라스 그레고리는 “영국의 EU 탈퇴는 미국과 중국 통화에 대한 혼란과 변동성을 야기할 뿐 아니라 세계 통화의 불안정성과 취약성을 드러내 세계 금융 시스템의 위기로 이어질 것”이라며 “노딜 브렉시트가 세계 경제에서 비트코인의 위치를 근본적으로 바꿀 것”이라고 내다봤다.베네수엘라, 현지 비트코인 거래량 사상 최고치 경신 <출처 = 체인파트너스 보고서>비트코인이 대안적 가 저장 수단으로 각광받는 배경 중 하나로 체인파트너스 보고서는 ‘접근성’을 들었다. 보고서는 “은행 계좌가 없는 전 세계 17억명의 사람들이나 사유 재산권이 불확실한 국가에 사는 사람들은 금이나 달러에 마음 편히 투자할 수 없다”며 “반면 비트코인은 투자 접근성이 높고, 국경을 초월한 가치 전송이 쉽고, 몰수당하기 쉽지 않아 이들에게 새로운 기회를 제시하고 있다”고 분석했다.대표적 예시로 ‘베네수엘라’를 꼽았다. 보고서는 “실제로 극심한 경제 위기를 겪고 있는 베네수엘라에서는 비트코인 거래량이 연일 사상 최고치를 경신하고 있다”며 “비트코인의 역사가 짧기 때문에 향후 추이를 지켜볼 필요가 있지만, 과거 사례들을 종합할 때 비트코인이 글로벌 리스크 헤지 수단으로 기능하고 있는 점은 부정할 수 없는 사실”이라고 강조했다.기사제보 및 보도자료 : press@blockmedia.co.kr

"
2,https://www.blockmedia.co.kr/,2019. 8. 13.,"공개임박 중국 법정 가상화폐, 비트코인 리브라와 다른 점은?",https://www.blockmedia.co.kr/archives/104416,"비트코인, 리브라 등 가상화폐를 규제하는 중국 정부가 자체적으로 개발해 출시하는 법정 디지털 화폐에 시장의 관심이 쏠리고 있다. 
인민은행 관계자 ...",2019년 8월 13일,"공개임박 중국 법정 가상화폐, 비트코인 리브라와 다른 점은?","인민은행은 최근 다양한 경로를 통해 법정 디지털 화폐 출시와 관련 정보를 제공하고 있다. 지난 5일 홈페이지를 통해 하반기 디지털 화폐 연구개발에 더욱 속도를 낼 것이라고 밝힌데 이어 10일에는 인민은행 관계자가 공개석상에서 주요 특징에 대해 설명했다.◆ 중국 디지털 화폐 M0대체, 대중에 직접 공급 안돼 무장춘(穆長春) 인민은행 지급결제부서 부총괄은 10일 열린 ‘차이나 파이낸스 40포럼(CF40)’에서 법정 디지털 화폐의 ‘시장 포지션’에 대해 명쾌하게 설명했다.그는 “중앙은행이 출시할 디지털 화폐는 본원통화(M0)를 대체하는 것으로, M1·M2를 대체하지는 않을 것”이라고 설명했다.또한 “M1·2는 이미 디지털화가 진행됐고, 상업은행 시스템 내에서 운용되고 있기 때문에 이를 대체할 디지털 화폐가 필요없다. 반면 본원통화는 위조와 돈세탁이 쉽고, 테러리스트 자금으로 활용될 위험이 크다는 점에서 디지털 작업이 필요하다”라고 덧붙였다.인민은행의 디지털 화폐의 중요 기능 중 하나가 돈의 위법한 유통을 예방하기 위한 것으로, 이는 디지털화폐의 발행의 주요 목적과 기능이 통화에 대한 정부의 관리·감독력 강화에 있음을 시사한 것이다.M0의 대체 통화인 만큼 현금과 달리 이자 지급이 이뤄지지 않는다. 금융업의 탈 중개화’ 현상이 발생하지 않고 실물경제에 타격을 입히지도 않는다고 무장춘 부총괄은 설명했다. 금융업의 탈 중개화란 비금융회사가 결제·대출·투자 등 금융 서비스를 제공하여 기존 금융 중개자였던 금융회사의 입지가 좁아지는 것을 뜻한다.중국의 법정 디지털 화폐는 대중에 직접 발급되지는 않는다. 인민은행이 시중 은행에 디지털 통화를 공급하면, 금융사가 이를 대중에 환전해주는 ‘이중 운영 시스템’으로 운용될 방침이다. 이 과정은 모두 탈 중심화 방식으로 관리된다. ◆ 비트코인 VS 인민은행 법정 가상화폐, 뭐가 다른가인민은행의 법정 디지털화폐 출시에 전 세계의 이목이 쏠리는 것은 중국 사회의 가상화폐에 대한 뜨거운 관심, 이와는 다른 중국 정부의 보수적인 태도 때문이다.전 세계적인 가상화폐 열풍의 영향으로 비트코인, 이더리움 등 가상화폐 투기가 중국을 강타하자 중국 정부는 곧바로 ‘규제’의 칼을 내뺐다. 주요 거래 플랫폼을 폐쇄하고, 가상화폐 시장의 핵심인 가상화폐 공개(ICO)도 금지했다. 페이스북이 출시할 리브라도 허용할 의사가 없음을 확실히 했다.중국은 민간의 가상화폐에는 강한 경계심을 드러내면서도, 자체적으로 가상화폐 연구개발을 진행해왔다. 2014년부터 이미 5년간 가상화폐 연구에 매진해왔고 앞으로도 관련 연구개발에 더욱 박차를 가할 예정이다. 올해 8월 4일 기준 인민은행이 출원한 가상화폐 특허가 74건에 달한다.곧 ‘베일’을 벗고 정체를 드러낼 중국의 법정 디지털 화폐는 이름에서부터 기존의 가상화폐와 차별점을 드러내고 있다.인민은행이 밝힌 법정 디지털 화폐의 영문명은 ‘DC/EP’ 이다. 디지털 화폐를 뜻하는 ‘Digital Currency’의 약자 DC 뒤에 ‘전자결제’를 의미하는 ‘EP(electronic payment)’가 더 추가된 것. 중국의 법정 디지털 화폐가 기존의 가상화폐에 비해 결제의 편리성이 더욱 강조된 것임을 시사한다.저우샤오촨 전 인민은행장은 “우리가 연구하는 가상화폐는 특정 기술의 응용이 아닌, 지불과 결제의 편리성과 비용 절감에 초점이 맞춰져 있다”라고 설명했다.앞서 언급했던 유통 경로에서도 차이가 있다. ICO와 거래 플랫폼을 통해 대중에 직접 공급되는 기존의 가상화폐와 달리 중국의 법정 디지털화폐는 금융 기관에만 직접 태환 된다.중국이 이같은 방식을 취하는 것은 법정 디지털 화폐에 대한 통제력을 강화하기 위함이다.응용 기술에서도 차이가 있다. 기존의 가상화폐가 블록체인 기술을 기반으로 생성되고 유통된다면, 중국의 법정 디지털 화폐는 더욱 광범위한 기술이 활용된다.무창춘 인민은행 지급결제부서 부총괄도 이 점을 명확히 설명했다. 그는 “인민은행의 법정 가상화폐는 기술에 어떠한 제한을 두지 않는다. 이는 우리의 가상화폐가 블록체인 한 기술에만 의존해 연구개발되고 운영되는 것이 아님을 뜻한다”라고 설명했다.그는 “개발 초기 블록체인을 기반으로 연구에 나섰지만, 이후 블록체인 기술의 한계점에 직면하게 됐다. 블록체인만으로는 고(高)병행성(High Concurrency·여러 계산을 동시에 수행하는 기능)을 실현하기 힘들다. 비트코인이 처리할 수 있는 거래량이 초당 7건, 이더리움은 10~20건, 페이스북이 밝힌 리브라의 처리 능력은 초당 1000건이다.2018년 NUCC(인민은행이 설립한 비금융 인터넷 결제청산시스템)가 지난해 쐉스이(雙十一) 당시 순간 최대 처리건수는 초당 9만2771건에 달했다. 우리는 적어도 초당 30만 건 이상 처리가 가능한 기술이 필요하다”라고 설명했다. jsy@newspim.comhttp://m.newspim.com/news/view/20190812000997"
3,https://www.blockmedia.co.kr/,2019. 8. 12.,"비트코인, 1만1000달러 방어 위해 안간힘 ... 약세론자들 단기 ...",https://www.blockmedia.co.kr/archives/104317,"[뉴욕 = 장도선 특파원] 비트코인이 단기적으로 1만1000달러 아래로 떨어질 위험이 있지만 5주와 10주 이동평균에서 강력 반등하게 
되면 다시 1 ...",2019년 8월 12일,"비트코인, 1만1000달러 방어 위해 안간힘 … 약세론자들 단기 챠트 장악","12일(현지시간) 코인데스크는 비트코인 단기 챠트의 경우 약세론자들(bears)이 상황을 통제하고 있음을 보여준다고 분석했다.출처: Coindesk. Created with TradingView캔들스틱 챠트(위 왼쪽)에 따르면 비트코인은 10일 12시(UTC) 기준 이전 60분 사이 1만1871달러에서 1만1200달러로 하락, 비트코인이 축소되고 있는 가격 범위를 하방향으로 뚫고 내려갔음을 확인해주고 있다.또 라인 챠트(위 오른쪽)에서 비트코인은 역 플래그(inverted flag) 패턴 아래로 떨어졌다. 이는 이전 약세 움직임의 가속화 패턴 지속을 가리키며 비트코인이 1만800달러까지 후퇴할 여지를 만들어낸 것으로 지적된다.주간 기준으로 비트코인은 지난 7주간 4차례에 걸쳐 1만2000달러 위에 안착하는 데 실패했다. 코인데스크는 비트코인이 주요 가격 레벨에서 여러 차례 거부당한 뒤 시장이 하락 수요를 테스트하는 것이 자주 목격되고 있다고 밝혔다.하지만 5주 이동평균(현재 1만804달러)과 10주 이동평균(현재 1만625달러)이 상승하는 것을 주목할 필요가 있으며 이 레벨에서 강력한 반등이 이뤄질 경우 1만2000달러 돌파가 가능할 것으로 코인데스크는 내다봤다. 또 4월 저점(4050달러 부근)에서 시작된 강세 랠리를 되살리려면 주간 종가가 1만2000달러를 넘어서야 한다고 덧붙였다.뉴욕시간 12일 오전 10시 32분 비트코인은 코인마켓캡에서 전일(24시간 전) 대비 0.18% 내린 1만1383.84달러를 가리켰다.*이미지 출처: Shutterstock"
4,https://www.blockmedia.co.kr/,2019. 8. 14.,비트코인 단기 지표 약세 ... 강세장 되살리려면 1만3200 넘어서야,https://www.blockmedia.co.kr/archives/104518,"13일(현지시간) 코인데스크에 따르면 비트코인은 시간 챠트(위 왼쪽)에서 지난 24시간 동안 가격 고점이 낮아지는 약세 패턴을 
만들어냈다. 이로써 ...",2019년 8월 14일,비트코인 단기 지표 약세 … 강세장 되살리려면 1만3200 넘어서야,"출처: Coindesk. Created with TradingView13일(현지시간) 코인데스크에 따르면 비트코인은 시간 챠트(위 왼쪽)에서 지난 24시간 동안 가격 고점이 낮아지는 약세 패턴을 만들어냈다. 이로써 전일 확인된 약세 패턴 플래그 브레이크다운을 통해 제기된 약세 견해를 강화시켰다.매도 물량도 다시 증가하고 있으며 상대강도지수(RSI)는 50 아래로 하락, 현재 상황이 약세임을 가리켰다.일별 챠트(위 오른쪽)에선 5일 이동평균(MA)이 10일 MA 아래로 떨어지는 약세 크로스오버가 발생했다.따라서 비트코인은 현재 1만778달러에 자리잡고 있는 5주 이동평균을 향해 후퇴할 가능성이 있다고 코인데스크는 내다봤다.반면 비트코인이 1만1431달러 위로 올라설 경우 고점이 낮아지는 약세 구도를 무효화시키면서 1만2000달러도 바라볼 수 있는 것으로 분석된다.하지만 비트코인이 현재 정체 상태를 보이고 있는 강세장을 되살리기 위해서는 지난달 고점 1만3200달러 돌파가 필요한 것으로 지적됐다.비트코인은 뉴욕 시간 13일 오전 11시 15분 코인마켓캡에서 전일(24시간 전) 대비 3.37% 내린 1만997.72달러를 가리켰다.*이미지 출처: Shutterstock"
5,https://www.blockmedia.co.kr/,2019. 8. 13.,"BOA, 1년 내 경기 후퇴 가능성 1/3로 상향 조정 … 비트코인에 ...",https://www.blockmedia.co.kr/archives/104376,암호화폐업계에선 경기침체 우려 확산이 새로운 가치 저장 수단으로 간주되는 비트코인에 유리한 여건을 조성할 것으로 기대하는 분위기다.,2019년 8월 13일,"BOA, 1년 내 경기 후퇴 가능성 1/3로 상향 조정 … 비트코인에 유리한 환경 조성되나","CNBC에 따르면 BOA의 미국 경제 헤드 미셸 마이어는 지난 9일자 고객 노트에서 내년에 경기 후퇴 가능성을 30% 보다 높게 내다봤다.그녀는 “우리의 공식 모델은 앞으로 12개월내 불경기 가능성을 약 20%로 고정시키고 있지만 일련의 데이터와 이벤트들을 토대로 한 우리의 주관적 분석은 내년도 불황 가능성이 1/3에 가까워진 것으로 믿게 만든다”라고 밝혔다.마이어는 미국 – 중국 무역전쟁을 둘러싼 불확실성과 더불어 일부 경제 지표들도 경고 신호를 보내고 있다고 설명했다. 그녀는 또 비즈니스 사이클을 추적하는 5개 경제 지표 가운데 자동차 판매, 산업생산, 그리고 총 근로시간 등 3개 지표가 이전 경기 후퇴 바로 전 수준에 도달했다고 덧붙였다.마이어는 신규 실업수당 청구건수가 계속 낮은 수치를 보이는 것은 긍정적이라고 평가했다.암호화폐업계에선 경기침체 우려 확산이 새로운 가치 저장 수단으로 간주되는 비트코인에 유리한 여건을 조성할 것으로 기대하는 분위기다. 비트코인을 ‘디지털 금’에 비유하는 사람들도 적지 않다.핵트(Hacked) 편집장 샘 부르기는 지난주 분석기사에서 비트코인이 아직 안전자산으로서의 위상은 확보하지 못했지만 최근 실적은 투자자들이 비트코인을 위험 헤지 수단으로 활용하고 있음을 시사한다고 평가했다.*이미지 출처: Shutterstock"
6,https://www.blockmedia.co.kr/,2019. 8. 11.,[What is Block] 퍼블릭 블록체인 vs 프라이빗 블록체인,https://www.blockmedia.co.kr/archives/103945,"비트코인의 경우 소스프로그램을 다운받아 실행하면 자동으로 채굴이 시작되고 보상으로 비트코인을 받는다. 누구나 이 보상을 받기 위해 
자발적으로 ...",2019년 8월 11일,[What is Block] 퍼블릭 블록체인 vs 프라이빗 블록체인,"이 둘의 가장 큰 차이점은 퍼블리과 프라이빗, 단어의 의미처럼 얼마나 열려 있는가에 있다. 퍼블릭 블록체인은 모두에게 열려 있어 모두가 접근 가능한 반면, 프라이빗 블록체인은 특정 대상만 접근할 수 있다.노드가 되는 방법을 보면 이해가 쉽다. 퍼블릭 블록체인인 비트코인으로 예를 들어보자. 비트코인의 경우 소스프로그램을 다운받아 실행하면 자동으로 채굴이 시작되고 보상으로 비트코인을 받는다. 누구나 이 보상을 받기 위해 자발적으로 채굴에 참여하고 이렇게 참여한 사람들의 작업으로 비트코인의 블록이 생성된다. 하지만 모든 사람들이 이 과정에 참여하기 때문에 속도가 느리다는 단점이 있다. 반면 프라이빗 블록체인은 허가된 특정 사람들만이 노드로 참여한다. 이들은 자발적 참여라기보다 어떤 목적의식을 갖고 네트워크에 참여한다. 한정된 이들에 의해 네트워크가 구성되기 때문에 속도가 빠르다는 장점이 있다.블록체인은 보상의 문제에서 암호화폐 필요 여부가 결정된다. 비트코인과 같은 퍼블릭 블록체인의 경우 누구나 참여할 수 있기 때문에 네트워크에 참여할 동기가 필요하다. 때문에 암호화폐를 발행하고 네트워크 참여에 대한 보상으로 암호화폐를 지급한다. 반면, 프라이빗 블록체인은 이미 특정 목적을 가지고 네트워크에 참여하기 때문에 보상이 필요 없다. 이들은 보상이 없어도 어떤 ‘목적’이 있기 때문에 자발적으로 네트워크에 참여해 노드로서 역할을 수행한다. 암호화폐가 필요하지 않은 이유다.암호화폐를 발행한 거의 모든 프로젝트들이 퍼블릭 블록체인을 지향한다. 그렇다고 프라이빗 블록체인을 배제하는 것은 아니다. 쓰임이 다를 뿐 근본적으로 사용되는 기술은 비슷하기 때문에 퍼블릭 블록체인을 이용한 사업도 진행한다. 투자자들 사이에서 자신이 투자한 기업이 정부나 기업과 협약 한다는 이야기가 나올 때 “프라이빗 블록체인을 사용하기 때문에 암호화폐를 사용하지 않아 우리와 상관없다”라는 이야기가 나오는 것도 이 때문이다.대한민국 정부는 암호화폐에 대해 극도로 조심스러운 입장을 보이고 있다. 때문에 국가 주도로 이뤄지는 블록체인 사업의 대부분은 프라이빗 블록체인으로 진행된다. 블록체인의 필요성은 인정하지만 암호화폐 없이 블록체인 기술만 이용하라는 주문이다.다만 프라이빗 블록체인도 블록체인의 갈래에서 나왔지만 진정한 의미의 블록체인이라고 볼 수는 없다. 기술로서의 블록체인이라 표현하는 것이 좋을 듯하다. 블록체인 정신은 중개자 없이 누구나 정보를 열람해 투명하게 기록하고 운영하자는 것이다. 때문에 자발적 참여가 중요하고 보상이 필수적이다. 암호화폐와 블록체인을 분리할 수 없는 이유도 이 때문이다. 기사제보 및 보도자료 : press@blockmedia.co.kr▶블록미디어 유튜브: http://bitly.kr/9VH08l"
7,https://www.blockmedia.co.kr/,2019. 8. 13.,"온톨로지, 업비트 인도네시아 상장 발표",https://www.blockmedia.co.kr/archives/104417,"신지은 앵커 · Previous공개임박 중국 법정 가상화폐, 비트코인 리브라와 다른 점은 ...",2019년 8월 13일,"온톨로지, 업비트 인도네시아 상장 발표","온톨로지는 네오, 퀀텀과 함께 중국을 대표하는 퍼블릭 블록체인 중 하나로 신뢰 기반의 분산화된 차세대 퍼블릭 멀티체인 플랫폼이다. 온톨로지는 창립자 리준(Li Jun)과 중국 최초 암호화폐인 네오의 창시자인 다홍페이(Da Hongfei)가 함께 만든 온체인(OnChain)이 개발했으며, 메인 네트워크에서 의사결정을 위한 토큰인 온톨로지(ONT)와 스마트 계약의 실행 및 매개에 사용되는 온톨로지가스(ONG)로 구성되어 있다.업비트 인도네시아는 작년 12월에 설립된 업비트의 해외 거래 플랫폼이다. 싱가포르에 이어 두번째로 설립됐다. 업비트 인도네시아는 암호화폐로 암호화폐를 거래하는 C2C 마켓은 물론 인도네시아 법정 화폐인 루피아(IDR) 거래도 지원하고 있다. 온톨로지와 온톨로지가스는 루피아로 거래가 가능한 IDR 마켓에 상장되어 거래될 예정이다.온톨로지의 마케팅 디렉터인 제시 리우(Jesse Liu)는 “글로벌 대형 거래소인 업비트의 원화 마켓에 이어 인도네시아 루피아 마켓에도 온톨로지가 상장하게 되어 매우 기쁘다”며 “온톨로지는 법정화폐 거래가 가능한 플랫폼에 상장되어 더욱 편리한 거래를 지원할 계획이며, 전 세계 온톨로지 커뮤니티 사용자들에게 더욱 쉽게 접근할수 있는 다양한 방안을 검토하고 있다”고 전했다.온톨로지는 업비트 인도네시아 상장을 기념해 1만 2000개 상당의 온톨로지 에어드랍 이벤트와 트레이딩 이벤트를 업비트 인도네시아에서 진행할 계획이다. "
8,https://www.blockmedia.co.kr/,2019. 8. 13.,"코인원, 상장 심사 및 폐지 기준 공개",https://www.blockmedia.co.kr/archives/104441,"[블록미디어 김진배 기자] 암호화폐 거래소 코인원이 자사의 상장 심사 및 폐지 기준을 공개했다. 명확한 심사기준 공개를 통해 더 
공정하고 안전한 ...",2019년 8월 13일,"코인원, 상장 심사 및 폐지 기준 공개","코인원이 밝힌 상장심사 기준은 프로젝트가 속한 기업이나 재단 정보, 비즈니스 모델, 시장성, 기술 등으로 약 9가지의 평가 항목을 통해 심사를 진행한다.프로젝트 사업성의 경우 비즈니스 모델의 지속 가능성, 지배구조의 투명도, 토큰 분배계획 등을 살펴본다. 특히 중장기적인 수익모델이 정립되어 있는지를 검토하며, 일반적으로 재단과 개발회사로 구성되는 지배구조와 토큰 발행량 및 유통량, 분배계획 등을 중요하게 보고 있다.프로젝트가 속한 시장규모 또한 평가 대상이다. 즉 토큰이 대체하고자 하는 기존 시장규모의 범위를 파악한다고 볼 수 있다. 또한 수요와 공급이 적정 비율로 이루어져 있는지도 함께 검토하는데, 토큰의 수요와 공급의 적정 비율은 프로젝트 경쟁력과 직결되므로 철저한 검토가 이루어진다.실제로 코인원의 상장심사에서 이와 같은 기준에 부합하는 프로젝트는 상장심사 대상 프로젝트 전체의 5%에 불과했다.차명훈 코인원 대표는 “암호화폐 업계는 기존 업계와 다르게 아직 관련 규제와 기준이 없어 거래소 자체의 명확한 상장심사 기준을 제시하는 것이 업계 투명성과 신뢰도 제고에 중요하다고 판단했다”며 “코인원은 상장제도 확립을 통해 좋은 블록체인 프로젝트를 상장하고, 투자자들에게는 명확한 정보를 제공해 업계의 선순환과 올바른 성장에 기여하고자 한다”고 밝혔다.한편 코인원은 상장심사 기준 외에 상장 폐지 기준 또한 명확히 밝히고 있다. 상장 폐지 기준 중에서 최소 한 가지라도 해당될 경우 상장 폐지 경고 후 상장 폐지 절차를 진행한다. 상장 폐지 기준에는 ▲범죄, 시세조작 및 시장교란 등의 법적 문제 ▲제품 개발 진행 미비, 블록체인 기술 부족 등의 기술 문제 ▲최소 거래량 미달, 거래 지속성 부족 등의 시장성 문제 ▲프로젝트 팀의 해산이나 파산 등의 팀 영속성 문제 등이 있다.  기사제보 및 보도자료 : press@blockmedia.co.kr▶블록미디어 유튜브: http://bitly.kr/9VH08l"
9,https://www.blockmedia.co.kr/,2019. 8. 12.,카카오톡 암호화폐 지갑 출시 임박... 카카오톡 서비스 내 '클립 ...,https://www.blockmedia.co.kr/archives/104245,"김진배 기자. 블록체인이 바꾸는 세상을 생생히 전하겠습니다. Previous“비트코인, ' ...",2019년 8월 12일,카카오톡 암호화폐 지갑 출시 임박… 카카오톡 서비스 내 ‘클립’ 등장,"사진=카카오톡 캡처안드로이드 최신 버전 카카오톡에는 ‘더보기’에서 ‘전체 서비스’를 클릭하면 ‘클립’이 등장한다. 클립을 클릭하면 ‘나의 정보와 디지털 자산을 든든하게 관리하는 디지털 지갑’이라며 클립(Klip)을 소개하는 문구가 나오고, 바로 하단에 그라운드X의 암호화폐 클레이(KLAY)가 표시돼 암호화폐 지갑임을 알 수 있다.이와 관련해 그라운드X 관계자는 “하반기 출시를 앞두고 티징페이지를 통해 오픈한 것”이라며 “다른 지갑과의 차별점은 카카오톡 ‘더보기’ 탭을 통해 지원한다는 것”이라고 설명했다.클립은 보안과 속도, 편리성을 강점으로 내세웠다. 클립 설명에 따르면 ▲카카오의 블록체인 클레이튼이 보장하는 ‘SAFE(안전)’ ▲실시간으로 디지털 자산을 주고받을 수 있는 ‘FAST(속도)’ ▲복잡한 준비가 필요없는 ‘EASY(편리)’ 등이다. 실제 클레이튼은 블록체인 서비스 대중화에 속도를 낸다는 전략으로 줄곧 이더리움보다 빠른 속도와 편의성을 강조해왔다. 지난달에는 메인넷 사이프러스를 공개하며, 평균 1초 내에 블록이 생성돼 확정되게끔 했다고 알렸다.사진=카카오톡 캡처클립을 통하면 클레이튼 생태계를 한 눈에 볼 수 있다. 클립 소개 페이지에는 ‘원하는 서비스를 사용하고 디지털 활동을 하면서 얻은 리워드를 Klip으로 통합 관리하세요’ 라는 문구를 통해 파트너사들의 다양한 암호화폐를 지원할 것임을 암시하고 있다. 서비스를 예고하는 페이지에는 그라운드X의 비앱 파트너사인 힌트체인, 스핀프로토콜, 픽션네트워크, 피블, 에어블록, 앤튜브, 인슈어리움 등의 로고가 노출되고 있다. 그라운드X의 파트너사에 광범위하고, 다양한 서비스가 고루 분포돼 있는 만큼 이용자들은 카카오톡을 통해 손쉽게 블록체인 서비스에 접근할 수 있을 것으로 기대된다.그라운드X 관계자는 “클레이튼의 ‘클레이’와 서비스 파트너사들의 토큰을 지원하는 지갑이 될 것”이라며 “그 외 어떤 서비스를 또 지원할 수 있을 지는 현재 논의 중”이라고 설명했다. 기사제보 및 보도자료 : press@blockmedia.co.kr▶블록미디어 유튜브: http://bitly.kr/9VH08l"
