,press company,date,title,url,abstract,date detail,head article,main article
0,https://www.blockmedia.co.kr/,2018. 11. 23.,비트코인을 쓸 수 있는 곳이 늘고 있다...공과금부터 해외여행까지,https://www.blockmedia.co.kr/archives/54060,"[블록미디어 김진배 기자] 전 세계적으로 비트코인의 사용처가 늘고 있다. 공과금 납부부터 항공권 결제까지 비트코인이 생활 속으로 
침투하고 있다.",2018년 11월 23일,비트코인을 쓸 수 있는 곳이 늘고 있다…공과금부터 해외여행까지,"   일본 항공사는 지난해부터 비트코인으로 결제를 받아왔다. 가스요금도 비트코인으로 낼 수 있다. 일본의 최대 가전 소매업체인 야마다 덴키도 비트코인을 받는다. 유럽에서 비트코인을 쓸 수 있는 곳은 더 많다. 체코 프라하는 세계에서 가장 많은 비트코인 결제를 지원하는 도시로 유명하다. 프라하에서는 151개의 매장에서 비트코인 결제를 지원한다. 레스토랑, 영화관, 아파트 임대료 등 사용처도 다양하다. 최근에는 남미에서도 비트코인 사용처가 생겼다. 인플레이션으로 물가가 폭등한 베네수엘라의 대형마트는 비트코인 결제를 받겠다고 밝혔다. 상승된 물가를 비트코인으로 잡겠다는 것이다. 우리나라에도 의외로 암호화폐 결제 시스템을 어렵지 않게 볼 수 있다. 강남의 한 한우 음식점은 상장된 모든 코인으로 결제가 가능하다. 이태원의 와인바, 명동의 피부관리실도 암호화폐 결제가 가능하다. 충주의 한 테마파크는 전 세계 테마파크 최초로 비트코인 결제 시스템을 도입했다. 인기 프로그램 ‘렛미인’으로 유명해진 리젠(REGEN) 메디컬 그룹도 암호화폐를 결제 수단으로 도입할 예정이다. 북한에서도 암호화폐 결제가 가능하다는 점이 흥미를 끈다. 평양에 가면 암호화폐로 음식을 사먹을 수 있다. 업계 관계자는 “세계적으로 암호화폐 결제가 늘어나고 블록체인에 대한 관심이 높아지고 있는 것은 좋은 신호”라며 “우울한 암호화폐 시장에 그나마 위안거리가 될 수 있을 것”이라 말했다."
1,https://www.blockmedia.co.kr/,2018. 11. 26.,"파라과이, 세계 최대 규모의 비트코인 채굴 공장 건설한다",https://www.blockmedia.co.kr/archives/54237,"... 와 함께 비트코인 채굴소 및 암호화폐 거래소를 설립할 예정이다. 블록체인 기술재단은 커먼 파운데이션(Commons 
Foundation)이라고도 불린다.",2018년 11월 26일,"파라과이, 세계 최대 규모의 비트코인 채굴 공장 건설한다"," 26일(현지시각) 암호화폐 전문매체 CCN에 따르면, 한국에 기반을 두고 있는 블록체인 기술재단(Blockchain Technology Foundation)은 파라과이 정부와 함께 비트코인 채굴소 및 암호화폐 거래소를 설립할 예정이다. 블록체인 기술재단은 커먼 파운데이션(Commons Foundation)이라고도 불린다.  파라과이는 현재 재생에너지의 허브로 여겨지는 국가 중 하나이다. 특히 파라과이 이타이푸(Itaip) 수력 발전소는 연간 생산량이 103톤에 이르는 세계에서 가장 중요한 발전소로 꼽힌다. 이타이푸는 발전소의 전력은 20%만 파라과이에서 소비되고, 나머지는 수출된다. 파라과이 정부와의 이번 협의로 전력망이 국유화됨에 따라, 커먼 파운데이션은 파라과이 정부로부터 최소 5년 동안 전력을 공급받게 되었다. 이들은 “경쟁력 있는 전력 가격을 확보했다”면서 한국보다 80% 저렴한 비용으로 전력을 사용할 전망이다. 커먼 파운데이션은 해당 프로젝트를 ‘황금거위 프로젝트(Golden Goose project)’라고 소개하며, 파라과이 정부의 막대한 지원을 약속받았다. 뿐 만 아니라, 파라과이는 헌법 개정을 통해 세제 혜택을 지원하겠다고 밝혔다. 황금거위 프로젝트는 암호화폐 거래소 및 암호화폐 채굴 사업을 확대해나갈 계획이다."
2,https://www.blockmedia.co.kr/,2018. 12. 8.,"창펑자오, ""비트코인과 암호화폐, 닷컴버블보다 빠르게 회복될 것""",https://www.blockmedia.co.kr/archives/55862,"바이낸스(Binance) CEO인 창펑자오가 현지 시각 12월 5일 포브스 아시아 포럼에서 현재 암호화폐 시장의 하락세에 대한 의견을 
나타냈다.",2018년 12월 08일,"창펑자오, “비트코인과 암호화폐, 닷컴버블보다 빠르게 회복될 것”","바이낸스(Binance) CEO인 창펑자오가 현지 시각 12월 5일 포브스 아시아 포럼에서 현재 암호화폐 시장의 하락세에 대한 의견을 나타냈다.그는 포브스와의 인터뷰에서 현재 암호화폐 시장은 과거 닷컴버블로 인한 주식시장의 하락장과 같은 상황과 비교했을 때 훨씬 빠르게 회복될 것이라고 생각한다고 말했다.“저는 암호화폐와 블록체인 기술은 계속해서 존재할 것이며, 사라지지 않을 것이라고 생각합니다. 관련 기술의 채택은 계속해서 증가할 것이며 이는 과거 닷컴버블 당시의 상황과는 다릅니다. 나스닥은 암호화폐 시장보다 훨씬 규모가 큽니다. 큰 배가 뒤집어지면 되돌리는데 더 많은 시간이 필요하죠. 저는 암호화폐 생태계가 빠르게 변하고 있다고 생각하며, 회복에 대해 확신 있게 말씀드립니다.”-창펑자오와 Forbes 인터뷰 중또한 그는 최근 몇 달간 암호화폐와 블록체인 기술에 대한 긍정적인 소식들은 계속해서 들려왔음에도 가격은 하락했다고 언급하며, 정확한 시기는 특정할 수 없지만 암호화폐의 가격이 진정한 가치와 일치하는 시기가 올 것이라고 생각한다고 말했다.또한 블록체인 및 암호화폐 기술의 미래에 대해서는 그는 추후 “수백만 개의 토큰과 수천 개의 블록체인 시스템이 운영될 것”이라고 말하며 생태계 구성에 대한 긍정적인 의견을 밝혔다. 창펑자오와 Forbes 인터뷰 영상(https://www.forbes.com/sites/pamelaambler/2018/12/05/video-crypto-bull-cz-to-launch-binance-chain-predicts-millions-of-tokens-and-thousands-of-blockchains/#14a9a7e25643)"
3,https://www.blockmedia.co.kr/,2018. 11. 27.,"비트코인 하락 이유 2가지..'비트코인캐시 하드포크, 해시레이트 하락'",https://www.blockmedia.co.kr/archives/54330,"비트코인이 연중 최저치로 떨어지면서 하락의 원인으로 여러가지가 꼽히고 있다. 가장 큰 원인은 거래량 부족에 나온 매도세로 꼽히고 있지만 
단지 ...",2018년 11월 27일,"비트코인 하락 이유 2가지..’비트코인캐시 하드포크, 해시레이트 하락’",비트코인이 연중 최저치로 떨어지면서 하락의 원인으로 여러가지가 꼽히고 있다.가장 큰 원인은 거래량 부족에 나온 매도세로 꼽히고 있지만 단지 이것을 원인으로 짚기에는 부족하다는 의견도 있다.가능한 가장 첫번째 이유는 비트코인캐시의 하드포크다. 비트코인캐시 하드포크로 ABC 진영의 투자자들의 수익성이 떨어지면서 투심을 악화시켰다는 분석이다.두번째는 비트코인의 해시레이트 하락이다. 해시레이트가 낮아지면서 채굴자들이 떠나고 있다는 것이다. 중국 채굴 그룹들이 수익성 저하로 중고시장에 내다팔고 있다는 루머까지 확산되면서 우려를 더한 모양새다.크립토컴페어 찰스 하야터는 CNBC와의 인터뷰에서 “비트코인은 해시레이트와 상관관계를 보여왔고 해시레이트가 떨어지면서 가격도 하락을 하고 있다”면서 “채굴자들은 채굴에 드는 여러 비용을 감안했을 때 현재의 가격으로는 수익성이 낮다고 판단한 것”이라고 말했다.시장에 잠재된 호재가 없는 것은 아니다.2019년 초로 예정된 백트 거래 개시와 역시 2019년 초로 예상되고 있는 반에크 솔리드엑스에 대한 ETF승인을 기다려봐야 한다고 NewsBTC는 전했다.
4,https://www.blockmedia.co.kr/,2018. 12. 5.,[Crypto101]전자지갑 불안한데 '페이퍼 월렛'은 어떨까?,https://www.blockmedia.co.kr/archives/55289,"비트코인의 보관 방법으로 대부분 하드웨어 및 소프트웨어 지갑만을 생각하기 쉽다. 그런데 페이퍼 월렛도 비트코인을 안전하게 보관할 수 
있는 ...",2018년 12월 05일,[Crypto101]전자지갑 불안한데 ‘페이퍼 월렛’은 어떨까?,"끊이지 않고 이어지는 크고 작은 암호화폐 해킹 사건들은 불안감을 더해주는데, 4일(현지시간) 코인 센트럴은 페이퍼 월렛(Paper Wallet)을 대안으로 제시하며, 이용 방법을 다음과 같이 설명했다. 페이퍼 월렛이란?비트코인의 보관 방법으로 대부분 하드웨어 및 소프트웨어 지갑만을 생각하기 쉽다. 그런데 페이퍼 월렛도 비트코인을 안전하게 보관할 수 있는 효과적인 방법으로 인정 받는다.페이퍼 월렛은 특히 최초의 비트코인 억만장자로 알려진 윙클보스 형제처럼 세계에서 가장 큰 규모의 비트코인 투자자들이 이용하는 것으로 알려졌다.이들은 비트코인 페이퍼 월렛을 여러 조각으로 나누어 전국의 다른 은행들에 분산 보관하고 있다.간단히 말해서 비트코인 페이퍼 월렛은 비트코인의 개인 키를 종이에 인쇄한 것이다. 이렇게 하면 키를 컴퓨터에 보관하는 것보다 온라인 해킹 등에 의한 위협에서 안전할 수 있다.단, 해킹의 위험이 없는 대신 그 종이를 잃어버릴 위험은 항상 있으며, 이 경우 자신의 비트코인을 영원히 잃을 수도 있다.따라서 비트코인 보유량이 적거나 암호 키를 자주 바꾸는 경우 페이퍼 월렛은 최선의 선택이 아닐 수도 있다. 비보안(non-secure) 페이퍼 월렛비트코인 페이퍼 월렛은 비트코인 보호 기능을 기준으로 비보안(non-secure) 페이퍼 월렛과 보안(secure) 페이퍼 월렛으로 분류한다.보호 안되는 비보안 페이퍼 월렛은 대표적인 플랫폼 비트어드레스(BitAddress)에서 간단히 만들 수 있다.이 사이트에 접속해 개인키를 만든 후 페이퍼 월렛 옵션을 선택해서 인쇄하면 된다. 이 페이퍼 월렛에는 직접 비트코인을 주고 받을 수 있도록 하는 3D 바코드가 인쇄된다.비트어드레스를 이용한 페이퍼 월렛은 만들기가 간단한 반면, 이미 컴퓨터가 악성코드에 감염되거나 해킹된 상태에서는 대처할 수 있는 방법이 없다.실제로 비트어드레스 서버 자체에 대한 해킹 시도까지 있었던 것으로 알려졌다. 따라서 전문가들은 가능하면 보안 페이퍼 월렛 이용을 권한다. 보안(secure) 페이퍼 월렛보안 페이퍼 월렛을 만드는 과정은 앞서 비보안 페이퍼 월렛에 비해 복잡하고 시간이 걸리는 작업이지만 귀중한 비트코인을 지킬 수 있는 보다 효과적인 방법이라고 할 수 있다.이 작업을 위해서는 먼저 4기가 이상의 플래시 드라이브 용량이 필요하고 1시간 이상 시간이 소요된다.먼저 보안 페이퍼 월렛을 만들기 위한 Ubuntu, LiLi, BitAddress  등의 소프트웨어를 컴퓨터에 다운로드 한 후 오프라인에서 정해진 페이퍼 월렛 생성 작업을 진행한다.중요한 것은 보안을 위해 컴퓨터를 반드시 오프라인으로 전환해야 하는데, 모든 와이파이, 이동통신, 블루투스 등의 연결을 차단해야 한다. 페이퍼 월렛 생성 중 누군가에 의한 원격 모니터링을 사전에 방지하기 위한 것이다.정해진 작업을 모두 마치면 인쇄된 페이퍼 월렛에 주소가 나오는데, 이는 비트코인을 온라인 상의 위험에 노출시키지 않고 이용할 수 있는 주소가 된다. 함께 인쇄된 3D 바코드는 보안 페이퍼 월렛에서 직접 비트코인을 보낼 때 이용할 수 있다.    "
5,https://www.blockmedia.co.kr/,2018. 11. 28.,"이토로(eToro) 그린스펀, ""XRP가 성장률로는 비트코인 앞선다""",https://www.blockmedia.co.kr/archives/54416,"그는 “당신이 가장 좋아하는 암호화폐는?”이라는 질문과 함께 비트코인, XRP, 이더리움, 이 외 암호화폐로 네 가지 선택지를 
제시했다. 지난 5일간 2만 ...",2018년 11월 28일,"이토로(eToro) 그린스펀, “XRP가 성장률로는 비트코인 앞선다”","그린스펀은 지난 22일(이하 현지시각) 자신의 트위털터를 통해 설문조사를 진행했다. 그는 “당신이 가장 좋아하는 암호화폐는?”이라는 질문과 함께 비트코인, XRP, 이더리움, 이 외 암호화폐로 네 가지 선택지를 제시했다.지난 5일간 2만8189명이 참여한 이 설문 조사 결과 XRP가 46%로 비트코인(31%)을 제치고 가장 높은 득표율을 기록했다.이에 그린스펀은 26일 크립토 글로브를 통해 “내가 예상한 결과”라며, “나는 지난 몇 주 동안 XRP가 소셜 미디어(SNS)에서 가장 인기 있는 암호화폐라고 말해왔다. 미국증권거래위원회의 결정을 기대해보자. 궁극적으로는 대규모 금융기관이 XRP를 지불 수단으로 수용해야 할 것”이라고 말했다.그린스펀은 또 “비트코인이 2017년 엄청난 성장을 이뤘지만,  퍼센티지로 따지면 비트코인의 성장세는 XRP에 미치지 못한다”며, ” XRP는 퍼센티지로는 같은 기간 3만3493%나 성장했으며, 이같은 성장세를 가격이 아닌 퍼센티지로 보여주는 로그그래프르를 보면 이를 실감하게 될 것”이라고 덧붙였다.한편 지난 17일에는  CNBC 암호화폐 전문가 랜 뉴너가 자신의 트위터로 진행한 비슷한 설문조사에는 응답자 1만3745명이 참여해 52%가 XRP를 선택했다. 뉴너의 설문조사에서도 비트코인은 득표율 39%로 XRP에 밀렸다."
6,https://www.blockmedia.co.kr/,2018. 12. 7.,"비트코인캐시 한달 새 82% 급락, 반등 가능할까?",https://www.blockmedia.co.kr/archives/55630,"[뉴욕=박재형 특파원] 비트코인캐시(BCH)가 지난 한달 동안 80% 이상 끝을 알 수 없는 추락을 계속하자 그 배경과 전망에 시장의 
관심이 집중되고 ...",2018년 12월 07일,"비트코인캐시 한달 새 82% 급락, 반등 가능할까?","비트코인캐시는 11월 6일 638달러에서 이날 오후 2시 현재 114달러로, 약 82% 이상 하락했다.자료: 코인마켓캡같은 기간 대부분의 다른 코인들도 크게 하락한 것은 사실이다. 하지만 비트코인이 그동안 6544달러에서 3700달러로 42% 하락한 것에 비해서도 비트코인캐시의 하락 폭은 지나치게 크다고 할 수 있다.11월 초 까지만 해도 비트코인캐시는 15일로 예정된 하드포크에 대한 투자자들의 기대감으로 가격 상승을 이어가고 있었다.그런데 막상 하드포크가 시작되며 기존 비트코인캐시와 새로운 비트코인SV 진영 사이에서 서로를 비난하며 심지어 소위 51% 공격을 통해 상대 진영을 무력화 시키겠다며 위협하는 상황이 벌어졌다.이러한 상황에 불안해진 투자자들이 비트코인캐시를 경쟁적으로 내다 팔자 가격이 빠르게 하락했다.가격 하락 초기만 해도 시장에서는 비트코인캐시가 단기적인 하락세에서 곧바로 반등을 한다면 빠른 회복이 가능할 것으로 진단했다.하지만 뚜렷한 모멘텀이 감지되지 않고, 시간이 갈수록 매도세가 강해지면서 비트코인캐시는 바닥을 모르는 하락을 이날까지도 지속하고 있다.비트코인캐시의 하락을 몇 개월 먼저 예견했던 저명 분석가 피터 브랜트는 엄청난 과매도 상황 및 시장의 고갈에 따라 대부분의 암호화폐들은 다음달부터 회복이 가능할 것으로 전망했다.그러나 그는 비트코인캐시의 경우 단기적인 하락 폭이 워낙 커서 현재의 가격대를 벗어나 뚜렷하게 반등하기는 어려워 보인다고 덧붙였다."
7,https://www.blockmedia.co.kr/,2018. 11. 27.,공포의 '역대급 하락장' 어땠나 보니? 최대 40% 폭락,https://www.blockmedia.co.kr/archives/54348,"비트코인은 지난 주말 415만 원 까지 떨어지면서 300만 원 선마저 뚫리는 것 아니냐는 예측까지 나왔다. 이번 주에 들어서면서 
암호화폐 시세는 ...",2018년 11월 27일,공포의 ‘역대급 하락장’ 어땠나 보니? 최대 40% 폭락,"이번 주에 들어서면서 암호화폐 시세는 전반적으로 상승세를 보였다. 11월 27일 기준 비트코인 시세는 430만 원이다. 지난 월요일 450만 원대에 진입했다가 주춤한 모양새다.비트코인 가격 추이 (출처 : 업비트)비트코인 시세가 최고점을 찍었던 것은 지난 1월이었다. 당시 비트코인은 약 2,500만 원이었다. 반면 연중 최저가였던 지난 일요일에는 415만원을 기록했다. 1월에 비해 약 40%로 떨어진 것이다. 이런 점 때문에 현재 하락장이 역대급이라는 평가도 나온다.그러나 비트코인의 역사를 돌아보면 하락률로만 봤을 때는 ‘역대급’이라고 할 수 없다. 지금까지 비트코인 시세 급락은 총 다섯 번이 있었다. 이번 하락장은 그중 네 번째다. 비트코인 하락장 순위는 다음과 같다.비트코인 하락장 순위이번 하락장이 ‘역대급’이라고 평가받는 이유는 2010년 이후 비트코인이 가장 높은 가격을 기록한 이후 급격히 떨어졌기 때문이다. 하락률로만 봤을 때는 네 번째이지만, 투자자가 늘어나면서 2만 달러까지 올랐다가 하락해 손실을 본 투자자가 많은 상황이다.한 투자 전문가는 “비율로 보면 네 번째지만 투자자가 워낙 늘어나 하락장의 충격이 큰 것”이라면서도 “그래프를 멀리서 보면 작년 9월까지는 비트코인이 300만 원 선을 유지했기 때문에 지금 하락장이 오히려 정상적인 가격대를 유지해 나가는 과정일 수도 있다”고 분석했다. 기삽제보 및 보도자료 : press@blockmedia.co.kr"
8,https://www.blockmedia.co.kr/,2018. 11. 27.,"""더이상 못참아""...'코인 다단계' 피해자 카페 '백두산' 등장",https://www.blockmedia.co.kr/archives/54334,"블록미디어 김가영 기자] 암호화폐 다단계로 인한 피해 사례가 늘어나고 있다. 금융사기 피해자들이 가입된 카페에 올라오는 피해사례 중 
대부분이 ...",2018년 11월 27일,“더이상 못참아”…’코인 다단계’ 피해자 카페 ‘백두산’ 등장,"해당 카페는 투자사기, 유사수신, 다단계 등 불법금융에 의한 피해자들을 구제하고 사건을 예방하기 위한 목적으로 만들어졌다. 회원 수는 약 5만 명이다. 피해 금액에 따라 1조 이상, 1억 원 이상, 1억 내외, 1억 이하로 나누고 사례를 수집 중이다. 출처 : 해당 카페 화면 캡처 카페 운영자는 “본인이 투자한 국내외 아이템 중 사기를 당했다고 추정되는 사이트에 대하여 고소, 고발, 소송을 무료로 돕고 있다”며 “소송은 송달료, 인지대만 부담하면 된다”라고 밝혔다.금융사기 전반을 다루고 있으므로 암호화폐 관련 사례만 다루는 것은 아니다. 그러나 최근 암호화폐 다단계가 급격히 늘어나면서 1천억 이하 피해사례는 대부분 암호화폐 관련 사건인 것으로 알려졌다.1천억 이상 피해 사례는 유토큰, 힉스코인 등이며, 1천억 이하로는 게브코인, 신일골드코인 등 40개 이상에 이른다. 출처 : 해당 카페 화면 캡처 한 투자자는 카페를 통해 “2015년 3월쯤 한 코인에 투자를 했는데, 1년 지나서 최근 그 코인이 사기라는 기사가 나왔다”라며 “근데 내가 투자한 곳은 사기가 아니라고,  환불해 달라고 하니 환불은 불가능 하다고 했다”고 토로했다.  이러한 사례는 코인 별로 다수 접수되고 있는 상황이다. 기사제보 및 보도자료 : press@blockmedia.co.kr"
9,https://www.blockmedia.co.kr/,2018. 11. 30.,비캐 SV연이은 상승에 '설거지' 의혹,https://www.blockmedia.co.kr/archives/54799,"[블록미디어 김가영 기자] 비트코인캐시 SV 시세가 연일상승세를 보이는 가운데, 투자자들 사이에 작전세력이 급격히 시세를 올려놓고 
투자금을 ...",2018년 11월 30일,비캐 SV연이은 상승에 ‘설거지’ 의혹,"지난 25일 비트코인캐시SV 진영의 크레이그 라이트는 “블록크기를 현 64MB에서 1TB로 늘리겠다”고 비전을 발표했다.발표 후 비트코인캐시 SV의 시세는 급격히 상승하며 최고 13만 8,000원 대까지 올랐다.지난 26일에는 비트코인캐시 SV 진영의 대표주자 코인긱(CoinGeek)이 비트코인캐시 하드포크 해시전쟁의 종전을 선언하면서 시세가 잠시 떨어졌다.
코인긱은 공식 홈페이지를 통해 “비트코인캐시 네트워크 업그레이드로 발생한 해시 전쟁이 끝났다”며 “비트코인SV 체인을 발굴해 BSV만의 생태계를 구축하겠다”고 공식 선언했다.그러나 한국시간으로 오전 6시부터 비트코인캐시 SV는 다시 상승세를 보이고 있다. 전일 대비 시세가 10% 이상 오른 11만 3,000원 대를 기록하고 있다.▲ 비트코인캐시 SV 차트 (출처=업비트 화면 캡처)투자자들 사이에서는 설거지가 일어나고 있는 것 아니냐는 목소리도 나온다.한 투자자는 “SV 차트를 보면 세력이 계속 매집하고 있는 전형적인 설거지 패턴을 보인다”며 “크레이그 라이트가 한국 시간으로는 오늘 밤 ABC 진영의 시세조작에 대해 폭로하겠다고 했기 때문에 그 이후를 지켜봐야한다”고 말했다. 크레이그 라이트는 엔체인(nChain) 수석 엔지니어이자 비트코인캐시 SV 진영 대표주자다.한편, 크레이그 라이트는 지난 39일(현지시간)본인의 트위터를 통해 “BCHSV의 2년 목표는 200~400만 TPS 달성과, 블록채굴 보상 50만 돌파 및 블록 확장성 개선 프로젝트인 테라노드 비트코인(Terranode Bitcoin) 완성”이라고 밝혔다. 기사제보 및 보도자료 : press@blockmedia.co.kr▶블록미디어 텔레그램: http://bitly.kr/0jeN▶블록미디어 인스타그램: http://bitly.kr/1992"
